t,x1,y1,x2,y2
4.89,0.884403921,0.201276472,0.577980397,-0.006382359
4.9,0.880344702,0.211579369,0.59827649,-0.057896844
4.91,0.876283901,0.22188073,0.618580496,-0.109403652
4.92,0.872221167,0.232179574,0.638894165,-0.160897868
4.93,0.868155974,0.242474215,0.659220131,-0.212371075
4.94,0.864087618,0.252761862,0.679561909,-0.263809308
4.95,0.860015244,0.26303807,0.699923781,-0.315190348
4.96,0.85593789,0.273296041,0.720310549,-0.366480205
4.97,0.851854592,0.283525569,0.740727038,-0.417627846
4.98,0.847764554,0.29371183,0.761177231,-0.46855915
4.99,0.843667383,0.303834036,0.781663087,-0.519170178
5,0.839563397,0.31386384,0.802183017,-0.569319199
5.01,0.835454068,0.323763275,0.822729661,-0.618816376
5.02,0.831342511,0.333482976,0.843287447,-0.667414882
5.03,0.827234068,0.34296029,0.863829662,-0.714801449
5.04,0.823136935,0.352117714,0.884315323,-0.760588571
5.05,0.819062796,0.360861916,0.904686022,-0.804309579
5.06,0.815027302,0.36908393,0.924863491,-0.845419649
5.07,0.811050469,0.376660425,0.944747654,-0.883302125
5.08,0.807156664,0.383457093,0.964216678,-0.917285464
5.09,0.803374191,0.38933399,0.983129043,-0.946669952
5.1,0.799734306,0.394152921,1.001328468,-0.970764604
5.11,0.796269709,0.39778646,1.018651456,-0.988932299
5.12,0.793012512,0.400127707,1.03493744,-1.000638536
5.13,0.789991955,0.401099371,1.050040224,-1.005496856
5.14,0.787232095,0.400661139,1.063839527,-1.003305695
5.15,0.784749866,0.398813588,1.07625067,-0.994067942
5.16,0.782553797,0.395598224,1.087231015,-0.977991118
5.17,0.780643565,0.391093507,1.096782173,-0.955467534
5.18,0.779010439,0.385407611,1.104947807,-0.927038056
5.19,0.777638458,0.378669177,1.111807711,-0.893345887
5.2,0.77650612,0.371017498,1.117469402,-0.85508749
5.21,0.775588285,0.362593422,1.122058574,-0.812967108
5.22,0.774858031,0.3535319,1.125709847,-0.767659501
5.23,0.774288271,0.343956564,1.128558643,-0.719782821
5.24,0.773853039,0.33397646,1.130734806,-0.669882298
5.25,0.77352838,0.323684594,1.132358101,-0.618422971
5.26,0.773292914,0.313157914,1.13353543,-0.565789569
5.27,0.773128079,0.302458373,1.134359605,-0.512291864
5.28,0.773018173,0.291634492,1.134909136,-0.458172462
5.29,0.772950204,0.280723367,1.135248978,-0.403616835
5.3,0.77291368,0.269752558,1.135431598,-0.348762792
5.31,0.772900297,0.258742047,1.135498517,-0.293710237
5.32,0.772903639,0.247705884,1.135481807,-0.238529419
5.33,0.772918865,0.236653656,1.135405676,-0.183268281
5.34,0.772942413,0.225591698,1.135287937,-0.127958489
5.35,0.772971738,0.214524037,1.135141309,-0.072620186
5.36,0.773005079,0.203453149,1.134974605,-0.017265747
5.37,0.773041262,0.192380501,1.134793692,0.038097496
5.38,0.773079547,0.181306938,1.134602264,0.093465309
5.39,0.773119515,0.170232958,1.134402425,0.14883521
5.4,0.773160987,0.159158886,1.134195063,0.204205568
5.41,0.773203995,0.148085011,1.133980027,0.259574947
5.42,0.773248784,0.137011697,1.13375608,0.314941516
5.43,0.773295863,0.125939534,1.133520685,0.370302329
5.44,0.773346085,0.114869538,1.133269573,0.42565231
5.45,0.773400776,0.10380345,1.132996119,0.480982752
5.46,0.773461899,0.092744177,1.132690503,0.536279115
5.47,0.77353226,0.08169641,1.132338698,0.591517952
5.48,0.773615748,0.070667441,1.131921261,0.646662797
5.49,0.773717576,0.059668139,1.13141212,0.701659306
5.5,0.773844608,0.048714317,1.130776962,0.756428415
5.51,0.774005641,0.037828232,1.129971793,0.81085884
5.52,0.774211697,0.027040303,1.128941514,0.864798486
5.53,0.774476298,0.016391112,1.127618512,0.918044439
5.54,0.774815654,0.005933373,1.125921732,0.970333136
5.55,0.775248729,-0.004266262,1.123756356,1.021331311
5.56,0.775797143,-0.014125701,1.121014286,1.070628505
5.57,0.776484832,-0.023546613,1.117575841,1.117733065
5.58,0.777337381,-0.032414923,1.113313094,1.162074614
5.59,0.778381029,-0.040602793,1.108094856,1.203013964
5.6,0.779641299,-0.047972523,1.101793504,1.239862614
5.61,0.78114134,-0.054382685,1.094293299,1.271913425
5.62,0.782900086,-0.059696162,1.085499571,1.29848081
5.63,0.784930461,-0.063789609,1.075347694,1.318948044
5.64,0.787237899,-0.06656325,1.063810504,1.33281625
5.65,0.789819435,-0.067949654,1.050902824,1.339748272
5.66,0.792663585,-0.067920064,1.036682074,1.33960032
5.67,0.795751086,-0.066487138,1.021244568,1.33243569
5.68,0.799056406,-0.063703658,1.004717969,1.318518288
5.69,0.802549798,-0.059657354,0.987251009,1.29828677
5.7,0.806199576,-0.054462911,0.969002122,1.272314557
5.71,0.80997428,-0.048252429,0.950128602,1.241262145
5.72,0.813844486,-0.04116578,0.93077757,1.205828902
5.73,0.817784093,-0.033342036,0.911079534,1.16671018
5.74,0.821771066,-0.024912674,0.891144672,1.124563371
5.75,0.825787667,-0.015996902,0.871061666,1.07998451
5.76,0.82982031,-0.006698984,0.850898449,1.033494921
5.77,0.833859145,0.002892749,0.830704276,0.985536257
5.78,0.837897487,0.012705588,0.810512563,0.936472062
5.79,0.841931196,0.022681212,0.790344022,0.88659394
5.8,0.845958074,0.032774057,0.770209632,0.836129714
5.81,0.849977322,0.042949391,0.750113392,0.785253046
5.82,0.853989072,0.053181373,0.730054641,0.734093133
5.83,0.85799402,0.063451308,0.7100299,0.682743461
5.84,0.861993137,0.073746023,0.690034316,0.631269886
5.85,0.865987466,0.084056492,0.670062672,0.579717538
5.86,0.869977988,0.094376737,0.650110061,0.528116315
5.87,0.873965544,0.104702921,0.630172279,0.476485393
5.88,0.877950799,0.115032669,0.610246005,0.424836656
5.89,0.881934234,0.125364554,0.590328832,0.373177231
5.9,0.885916154,0.135697742,0.570419232,0.321511289
5.91,0.889896699,0.146031747,0.550516505,0.269841267
5.92,0.893875842,0.156366262,0.53062079,0.218168688
5.93,0.897853357,0.166701049,0.510733214,0.166494754
5.94,0.901828754,0.177035821,0.490856232,0.114820896
5.95,0.905801157,0.187370115,0.470994217,0.063149424
5.96,0.90976913,0.197703112,0.451154352,0.011484441
5.97,0.913730405,0.208033347,0.431347974,-0.040166733
5.98,0.917681519,0.218358291,0.411592407,-0.091791455
5.99,0.921617362,0.228673789,0.391913188,-0.143368946
6,0.925530641,0.238973325,0.372346796,-0.194866626
6.01,0.929411208,0.24924708,0.352943962,-0.246235399
6.02,0.933245219,0.259480658,0.333773907,-0.297403292
6.03,0.937014251,0.269653654,0.314928744,-0.34826827
6.04,0.940694515,0.279738236,0.296527423,-0.39869118
6.05,0.944255746,0.289697167,0.278721269,-0.448485833
6.06,0.947660443,0.299482146,0.261697786,-0.497410729
6.07,0.950863223,0.309032183,0.245683886,-0.545160917
6.08,0.953810566,0.318272391,0.230947168,-0.591361956
6.09,0.956441194,0.327113618,0.217794029,-0.635568089
6.1,0.958687127,0.335453008,0.206564363,-0.67726504
6.11,0.96047585,0.343176302,0.197620752,-0.715881512
6.12,0.961733468,0.350161814,0.191332662,-0.750809071
6.13,0.962388891,0.356286308,0.188055545,-0.781431539
6.14,0.962378741,0.361432508,0.188106293,-0.80716254
6.15,0.961652467,0.365497576,0.191737667,-0.82748788
6.16,0.960176971,0.368401524,0.199115147,-0.84200762
6.17,0.957940016,0.370094347,0.210299919,-0.850471735
6.18,0.954951749,0.370560649,0.225241253,-0.852803246
6.19,0.951244024,0.369820941,0.243779881,-0.849104707
6.2,0.946867637,0.367929452,0.265661815,-0.839647261
6.21,0.941887895,0.364968789,0.290560524,-0.824843947
6.22,0.936379295,0.361042524,0.318103524,-0.80521262
6.23,0.930420089,0.356266838,0.347899555,-0.781334192
6.24,0.924087429,0.350762446,0.379562855,-0.75381223
6.25,0.917453544,0.344647653,0.412732282,-0.723238264
6.26,0.910583133,0.338033069,0.447084337,-0.690165346
6.27,0.903531941,0.3310181,0.482340297,-0.655090502
6.28,0.896346346,0.323689099,0.518268269,-0.618445494
6.29,0.889063696,0.316118857,0.554681519,-0.580594285
6.3,0.881713138,0.308367089,0.591434309,-0.541835443
6.31,0.874316697,0.300481507,0.628416516,-0.502407535
6.32,0.866890525,0.292499391,0.665547374,-0.462496956
6.33,0.859446041,0.284449129,0.702769797,-0.422245644
6.34,0.851991005,0.276351816,0.740044973,-0.381759078
6.35,0.844530474,0.26822276,0.777347632,-0.3411138
6.36,0.837067558,0.260072775,0.814662212,-0.300363877
6.37,0.829604039,0.251909274,0.851979803,-0.25954637
6.38,0.822140848,0.243737196,0.889295758,-0.218685979
6.39,0.814678404,0.235559728,0.92660798,-0.177798642
6.4,0.807216854,0.22737886,0.963915728,-0.136894298
6.41,0.799756234,0.219195789,1.001218829,-0.095978943
6.42,0.792296565,0.211011212,1.038517173,-0.055056059
6.43,0.784837927,0.202825518,1.075810365,-0.014127588
6.44,0.777380516,0.194638912,1.113097418,0.02680544
6.45,0.769924728,0.186451505,1.150376358,0.067742475
6.46,0.762471284,0.178263383,1.187643582,0.108683087
6.47,0.755021428,0.170074703,1.224892858,0.149626486
6.48,0.747577187,0.161885815,1.262114065,0.190570925
6.49,0.740141778,0.15369746,1.299291109,0.231512699
6.5,0.732720216,0.145511099,1.33639892,0.272444506
6.51,0.725319938,0.137329303,1.37340031,0.313353484
6.52,0.717951605,0.129156269,1.410241977,0.354218654
6.53,0.710630426,0.120998694,1.446847871,0.395006529
6.54,0.703377107,0.11286652,1.483114467,0.4356674
6.55,0.696219423,0.104774113,1.518902887,0.476129435
6.56,0.689193638,0.096741449,1.554031811,0.516292754
6.57,0.682346006,0.088795444,1.588269972,0.556022781
6.58,0.675734111,0.080971277,1.621329445,0.595143615
6.59,0.669427863,0.073313588,1.652860683,0.633432062
6.6,0.663509881,0.065877349,1.682450597,0.670613256
6.61,0.658074765,0.05872801,1.709626175,0.706359952
6.62,0.653227293,0.05194092,1.733863534,0.740295398
6.63,0.649078889,0.045599463,1.754605554,0.772002685
6.64,0.645742492,0.039791856,1.771287541,0.80104072
6.65,0.643325916,0.034606639,1.78337042,0.826966804
6.66,0.641924179,0.030126997,1.790379105,0.849365017
6.67,0.641611771,0.026424587,1.791941146,0.867877063
6.68,0.642435818,0.023553582,1.78782091,0.882232088
6.69,0.644411372,0.021545866,1.777943141,0.892270672
6.7,0.647519765,0.020408278,1.762401176,0.897958609
6.71,0.651710152,0.020122213,1.741449238,0.899388935
6.72,0.656904182,0.020645729,1.715479092,0.896771356
6.73,0.663002937,0.02191776,1.684985314,0.8904112
6.74,0.669894887,0.023863533,1.650525565,0.880682333
6.75,0.677463832,0.026400466,1.61268084,0.867997672
6.76,0.685595824,0.029443704,1.572020878,0.852781481
6.77,0.694184501,0.032910742,1.529077497,0.835446292
6.78,0.703134668,0.03672488,1.484326661,0.816375598
6.79,0.712364181,0.040817444,1.438179093,0.795912779
6.8,0.721804393,0.045128863,1.390978037,0.774355686
6.81,0.731399695,0.049608968,1.343001523,0.751955159
6.82,0.741106289,0.054216575,1.294468557,0.728917126
6.83,0.750890585,0.058918655,1.245547075,0.705406724
6.84,0.760727581,0.063689366,1.196362097,0.681553169
6.85,0.770599178,0.068508932,1.147004109,0.657455339
6.86,0.780492678,0.073362568,1.097536611,0.633187158
6.87,0.790399459,0.078239481,1.048002706,0.608802596
6.88,0.800313892,0.083131995,0.998430538,0.584340024
6.89,0.810232454,0.088034802,0.948837732,0.559825992
6.9,0.820153034,0.092944331,0.899234829,0.535278344
6.91,0.830074433,0.09785826,0.849627836,0.5107087
6.92,0.839995992,0.102775127,0.800020041,0.486124363
6.93,0.84991735,0.107694057,0.750413252,0.461529713
6.94,0.859838272,0.112614558,0.700808639,0.436927208
6.95,0.869758538,0.117536399,0.65120731,0.412318004
6.96,0.879677836,0.122459535,0.60161082,0.387702325
6.97,0.889595648,0.12738407,0.552021758,0.36307965
6.98,0.899511082,0.132310241,0.50244459,0.338448797
6.99,0.909422616,0.137238401,0.452886918,0.313807995
7,0.919327739,0.142168998,0.403361305,0.289155011
7.01,0.929222423,0.147102512,0.353887885,0.264487439
7.02,0.939100466,0.152039361,0.30449767,0.239803196
7.03,0.948952445,0.156979713,0.255237774,0.215101437
7.04,0.958764883,0.161923276,0.206175586,0.190383622
7.05,0.968518611,0.166868931,0.157406944,0.165655344
7.06,0.978187355,0.171814315,0.109063226,0.140928423
7.07,0.987735879,0.176755257,0.061320603,0.116223715
7.08,0.997118175,0.181685143,0.014409127,0.091574287
7.09,1.006275604,0.18659419,-0.031378018,0.06702905
7.1,1.015135308,0.19146869,-0.075676538,0.042656552
7.11,1.023609131,0.196290284,-0.118045653,0.018548578
7.12,1.031593436,0.20103539,-0.157967178,-0.005176952
7.13,1.038970219,0.205674898,-0.194851093,-0.028374488
7.14,1.045609905,0.210174296,-0.228049523,-0.050871479
7.15,1.051376164,0.2144944,-0.256880821,-0.072471999
7.16,1.056132715,0.218592772,-0.280663576,-0.092963858
7.17,1.059751906,0.222425843,-0.298759529,-0.112129214
7.18,1.062124067,0.225951639,-0.310620336,-0.129758195
7.19,1.063166865,0.229132847,-0.315834327,-0.145664234
7.2,1.062832817,0.231939789,-0.314164085,-0.159698944
7.21,1.061114014,0.234352899,-0.305570071,-0.171764494
7.22,1.058043022,0.23636428,-0.290215111,-0.181821399
7.23,1.053689764,0.237978088,-0.26844882,-0.189890442
7.24,1.048155021,0.239209746,-0.240775105,-0.196048732
7.25,1.041561674,0.240084168,-0.207808372,-0.200420839
7.26,1.034045076,0.240633342,-0.170225378,-0.203166709
7.27,1.025743858,0.240893661,-0.128719288,-0.204468306
7.28,1.016792205,0.240903364,-0.083961027,-0.204516818
7.29,1.007314129,0.240700346,-0.036570643,-0.20350173
7.3,0.99741974,0.24032047,0.012901299,-0.20160235
7.31,0.98720356,0.239796426,0.063982201,-0.198982131
7.32,0.976744229,0.239157074,0.116278857,-0.195785369
7.33,0.966105302,0.238427177,0.169473492,-0.192135887
7.34,0.955336854,0.237627485,0.223315728,-0.188137427
7.35,0.944477242,0.236774958,0.277613789,-0.183874788
7.36,0.93355513,0.23588317,0.33222435,-0.179415848
7.37,0.922591344,0.234962744,0.387043281,-0.174813718
7.38,0.911600598,0.234021812,0.44199701,-0.170109058
7.39,0.900592967,0.233066453,0.497035167,-0.165332264
7.4,0.88957512,0.232101099,0.552124398,-0.160505496
7.41,0.878551322,0.231128896,0.60724339,-0.155644481
7.42,0.867524192,0.230152009,0.662379039,-0.150760043
7.43,0.856495284,0.229171875,0.717523582,-0.145859373
7.44,0.845465491,0.228189407,0.772672543,-0.140947033
7.45,0.834435334,0.227205141,0.827823328,-0.136025705
7.46,0.823405145,0.22621934,0.882974274,-0.131096699
7.47,0.812375208,0.225232045,0.938123961,-0.126160223
7.48,0.801345873,0.224243094,0.993270635,-0.12121547
7.49,0.790317694,0.223252098,1.048411532,-0.116260488
7.5,0.779291616,0.222258376,1.103541921,-0.111291878
7.51,0.768269268,0.221260864,1.158653658,-0.106304321
7.52,0.757253377,0.220257996,1.213733116,-0.101289982
7.53,0.746248341,0.219247558,1.268758293,-0.09623779
7.54,0.735261003,0.218226527,1.323694984,-0.091132635
7.55,0.724301628,0.217190899,1.378491858,-0.085954496
7.56,0.713385176,0.216135501,1.433074119,-0.080677506
7.57,0.702532853,0.215053808,1.487335733,-0.075269038
7.58,0.691773684,0.21393782,1.541131578,-0.069689101
7.59,0.681146568,0.212777927,1.594267161,-0.063889635
7.6,0.670702211,0.211562873,1.646488947,-0.057814367
7.61,0.660505049,0.210279815,1.697474753,-0.051399073
7.62,0.650634839,0.208914506,1.746825807,-0.044572529
7.63,0.641187576,0.207451665,1.79406212,-0.037258327
7.64,0.632275361,0.205875538,1.838623193,-0.029377688
7.65,0.624024767,0.204170673,1.879876166,-0.020853363
7.66,0.616573277,0.20232291,1.917133613,-0.011614549
7.67,0.610063605,0.200320485,1.949681973,-0.001602427
7.68,0.60463597,0.198155203,1.97682015,0.009223987
7.69,0.600418721,0.195823468,1.997906397,0.02088266
7.7,0.597518525,0.193327009,2.012407377,0.033364956
7.71,0.59601101,0.190673187,2.019944948,0.046634063
7.72,0.595933831,0.187874703,2.020330843,0.060626483
7.73,0.597282968,0.184948758,2.013585161,0.075256209
7.74,0.600013145,0.181915746,1.999934275,0.090421271
7.75,0.604042331,0.178797671,1.979788346,0.106011643
7.76,0.609259281,0.175616548,1.953703596,0.121917258
7.77,0.615532983,0.17239297,1.922335083,0.138035148
7.78,0.622722562,0.169145045,1.886387188,0.154274774
7.79,0.63068625,0.165887732,1.846568752,0.170561341
7.8,0.639288735,0.16263259,1.803556327,0.186837049
7.81,0.648406346,0.159387881,1.757968268,0.203060593
7.82,0.657930163,0.156158904,1.710349183,0.219205482
7.83,0.66776742,0.152948457,1.661162898,0.235257717
7.84,0.677841308,0.149757394,1.610793462,0.251213031
7.85,0.688089961,0.146585139,1.559550196,0.267074304
7.86,0.69846486,0.143430161,1.507675698,0.282849196
7.87,0.708928834,0.140290376,1.45535583,0.29854812
7.88,0.719454153,0.137163466,1.402729233,0.314182668
7.89,0.730020665,0.134047116,1.349896674,0.32976442
7.9,0.740614111,0.130939175,1.296929446,0.345304124
7.91,0.751224696,0.127837761,1.243876522,0.360811195
7.92,0.7618459,0.124741306,1.190770498,0.376293471
7.93,0.772473529,0.121648568,1.137632357,0.391757162
7.94,0.783104971,0.118558611,1.084475145,0.407206945
7.95,0.793738659,0.115470774,1.031306706,0.422646129
7.96,0.804373674,0.112384631,0.978131629,0.438076847
7.97,0.81500948,0.109299954,0.924952599,0.453500232
7.98,0.825645742,0.1062167,0.871771289,0.468916499
7.99,0.836282199,0.103135022,0.818589004,0.484324891
8,0.846918553,0.10005531,0.765407235,0.499723448
8.01,0.857554337,0.096978294,0.712228315,0.51510853
8.02,0.868188731,0.093905189,0.659056344,0.530474055
8.03,0.878820292,0.090837914,0.605898541,0.545810428
8.04,0.889446513,0.087779422,0.552767434,0.561102889
8.05,0.900063375,0.084733991,0.499683123,0.576330047
8.06,0.910664415,0.081707843,0.446677924,0.591460787
8.07,0.921239953,0.078709563,0.393800233,0.606452187
8.08,0.931775753,0.075750864,0.341121233,0.62124568
8.09,0.942251698,0.072847251,0.288741512,0.635763747
8.1,0.952640052,0.070018863,0.236799742,0.649905687
8.11,0.962903719,0.067291233,0.185481404,0.663543835
8.12,0.972994385,0.064696018,0.135028077,0.676519909
8.13,0.98285079,0.062271551,0.085746049,0.688642244
8.14,0.992397385,0.060063088,0.038013075,0.69968456
8.15,1.001543672,0.058122581,-0.007718359,0.709387097
8.16,1.010184694,0.056507779,-0.05092347,0.717461103
8.17,1.018202975,0.055280545,-0.091014873,0.723597275
8.18,1.025472299,0.054504249,-0.127361496,0.727478753
8.19,1.031863468,0.054240286,-0.159317339,0.728798568
8.2,1.037251802,0.054543972,-0.186259008,0.727280139
8.21,1.041525959,0.055460074,-0.207629793,0.722699631
8.22,1.044596713,0.057018838,-0.222983565,0.71490581
8.23,1.046404964,0.059232785,-0.23202482,0.703836073
8.24,1.046927113,0.06209521,-0.234635564,0.689523949
8.25,1.046177219,0.065580481,-0.230886097,0.672097596
8.26,1.044205506,0.069646177,-0.221027532,0.651769114
8.27,1.041093314,0.074236801,-0.205466568,0.628815997
8.28,1.036945714,0.079288312,-0.184728571,0.603558442
8.29,1.031882815,0.084732893,-0.159414074,0.576335533
8.3,1.026031121,0.090503278,-0.130155606,0.547483608
8.31,1.019515933,0.096536211,-0.097579667,0.517318944
8.32,1.012455405,0.102774859,-0.062277023,0.486125703
8.33,1.004956476,0.109170168,-0.024782381,0.454149158
8.34,0.997112599,0.115681308,0.014437004,0.421593461
8.35,0.989002947,0.122275429,0.054985266,0.388622857
8.36,0.980692726,0.128926967,0.09653637,0.355365166
8.37,0.972234321,0.135616648,0.138828396,0.321916758
8.38,0.963668738,0.142330456,0.181656308,0.28834772
8.39,0.955027314,0.149058571,0.224863428,0.254707146
8.4,0.946333448,0.155794394,0.268332761,0.22102803
8.41,0.937604146,0.162533727,0.311979271,0.187331365
8.42,0.928851459,0.169274068,0.355742704,0.153629658
8.43,0.920083685,0.176014063,0.399581575,0.119929685
8.44,0.911306367,0.18275308,0.443468166,0.086234599
8.45,0.902523092,0.189490908,0.487384541,0.052545461
8.46,0.893736106,0.196227541,0.53131947,0.018862297
8.47,0.884946769,0.202963044,0.575266155,-0.014815218
8.48,0.876155878,0.209697467,0.619220611,-0.048487335
8.49,0.867363884,0.216430789,0.663180579,-0.082153947
8.5,0.858571044,0.22316287,0.707144779,-0.115814349
8.51,0.849777512,0.229893382,0.75111244,-0.14946691
8.52,0.840983427,0.236621709,0.795082867,-0.183108545
8.53,0.832189008,0.243346777,0.83905496,-0.216733887
8.54,0.823394699,0.250066808,0.883026507,-0.25033404
8.55,0.814601375,0.256778963,0.926993126,-0.283894816
8.56,0.805810659,0.26347887,0.970946706,-0.317394348
8.57,0.797025356,0.270159999,1.01487322,-0.350799996
8.58,0.788250062,0.276812867,1.058749689,-0.384064335
8.59,0.779491937,0.283424078,1.102540313,-0.417120388
8.6,0.770761664,0.28997521,1.146191679,-0.44987605
8.61,0.762074592,0.29644156,1.189627042,-0.482207799
8.62,0.75345204,0.302790782,1.232739798,-0.513953911
8.63,0.744922725,0.308981515,1.275386375,-0.544907577
8.64,0.73652424,0.314962062,1.317378802,-0.574810311
8.65,0.728304448,0.320669346,1.35847776,-0.603346728
8.66,0.720322284,0.326028662,1.398388579,-0.63014331
8.67,0.712648303,0.330953879,1.436758483,-0.654769394
8.68,0.705364024,0.335349069,1.473179881,-0.676745346
8.69,0.698560227,0.339111377,1.507198863,-0.695556883
8.7,0.692333661,0.342135537,1.538331696,-0.710677683
8.71,0.686782301,0.344319813,1.566088494,-0.721599065
8.72,0.681999342,0.34557293,1.59000329,-0.727864649
8.73,0.678066365,0.345821442,1.609668173,-0.729107211
8.74,0.675046724,0.345016248,1.624766378,-0.725081242
8.75,0.67297993,0.343137482,1.635100349,-0.71568741
8.76,0.671878102,0.340196709,1.640609492,-0.700983546
8.77,0.671725066,0.336236042,1.64137467,-0.681180212
8.78,0.672478228,0.331324311,1.637608858,-0.656621556
8.79,0.674072843,0.325550944,1.629635785,-0.627754721
8.8,0.676427879,0.319018613,1.617860605,-0.595093066
8.81,0.67945254,0.311835719,1.602737301,-0.559178593
8.82,0.683052553,0.304109659,1.584737234,-0.520548293
8.83,0.687135514,0.295941527,1.56432243,-0.479707635
8.84,0.691614972,0.287422425,1.541925139,-0.437112124
8.85,0.696413121,0.278631425,1.517934395,-0.393157126
8.86,0.701462215,0.269634903,1.492688923,-0.348174513
8.87,0.706704997,0.26048686,1.466475013,-0.302434301
8.88,0.712094342,0.251229976,1.439528292,-0.25614988
8.89,0.717592386,0.241897058,1.412038069,-0.209485291
8.9,0.723169438,0.232512604,1.384152812,-0.162563019
8.91,0.728802752,0.223094365,1.35598624,-0.115471826
8.92,0.734475284,0.213654832,1.32762358,-0.068274159
8.93,0.740174598,0.204202466,1.299127011,-0.021012332
8.94,0.745891828,0.194742802,1.270540862,0.026285988
8.95,0.75162083,0.185279297,1.24189585,0.073603513
8.96,0.757357474,0.175814005,1.213212628,0.120929976
8.97,0.763099063,0.166348083,1.184504684,0.168259584
8.98,0.768843895,0.156882153,1.155780523,0.215589233
8.99,0.774590942,0.147416544,1.12704529,0.26291728
9,0.780339612,0.137951458,1.098301941,0.310242708
9.01,0.786089603,0.128487087,1.069551984,0.357564564
9.02,0.791840806,0.119023702,1.040795968,0.404881492
9.03,0.797593252,0.109561761,1.012033741,0.452191197
9.04,0.803347077,0.10010206,0.983264614,0.499489702
9.05,0.809102495,0.090645958,0.954487525,0.546770209
9.06,0.814859741,0.081195717,0.925701293,0.594021417
9.07,0.820618988,0.071754967,0.896905062,0.641225165
9.08,0.826380194,0.06232935,0.868099032,0.68835325
9.09,0.832142888,0.052927345,0.839285561,0.735363273
9.1,0.837905862,0.043561285,0.810470692,0.782193577
9.11,0.843666728,0.03424869,0.781666362,0.828756549
9.12,0.849421397,0.025013692,0.752893016,0.874931542
9.13,0.855163399,0.015888745,0.724183006,0.920556276
9.14,0.860883121,0.006916375,0.695584394,0.965418123
9.15,0.866566931,-0.001848987,0.667165343,1.009244937
9.16,0.87219627,-0.010339376,0.639018649,1.051696878
9.17,0.87774685,-0.018472221,0.611265749,1.092361104
9.18,0.88318795,-0.026149855,0.584060251,1.130749277
9.19,0.888482128,-0.033260373,0.557589359,1.166301867
9.2,0.89358542,-0.03967995,0.5320729,1.198399752
9.21,0.898448283,-0.045277101,0.507758586,1.226385506
9.22,0.90301736,-0.049918877,0.484913199,1.249594383
9.23,0.90723814,-0.053478841,0.463809301,1.267394203
9.24,0.911058338,-0.05584614,0.444708309,1.279230699
9.25,0.914431701,-0.056934621,0.427841497,1.284673105
9.26,0.917321728,-0.05669067,0.413391359,1.283453352
9.27,0.919704776,-0.055098474,0.401476122,1.275492372
9.28,0.92157201,-0.052181717,0.392139952,1.260908586
9.29,0.922929904,-0.04800137,0.385350482,1.240006849
9.3,0.923799243,-0.042650012,0.381003787,1.213250058
9.31,0.924212853,-0.036243648,0.378935733,1.181218239
9.32,0.924212497,-0.028912384,0.378937513,1.144561918
9.33,0.923845436,-0.020791295,0.38077282,1.103956474
9.34,0.923161132,-0.01201252,0.384194339,1.060062602
9.35,0.922208427,-0.002699235,0.388957867,1.013496176
9.36,0.921033378,0.00703834,0.394833108,0.964808298
9.37,0.919677795,0.017105055,0.401611024,0.914474727
9.38,0.918178437,0.027421277,0.409107816,0.862893614
9.39,0.9165667,0.037922346,0.417166498,0.810388269
9.4,0.914868757,0.048557107,0.425656215,0.757214467
9.41,0.913105885,0.059286221,0.434470577,0.703568894
9.42,0.911295032,0.070080159,0.443524838,0.649599203
9.43,0.909449382,0.080917403,0.452753088,0.595412985
9.44,0.907578965,0.091782705,0.462105175,0.541086476
9.45,0.905691244,0.102665578,0.471543782,0.486672109
9.46,0.903791634,0.113559055,0.481041832,0.432204724
9.47,0.901883955,0.124458681,0.490580227,0.377706596
9.48,0.899970829,0.135361707,0.500145853,0.323191467
9.49,0.898053998,0.146266505,0.50973001,0.268667474
9.5,0.896134569,0.157172143,0.519327155,0.214139283
9.51,0.894213207,0.168078086,0.528933963,0.159609572
9.52,0.892290264,0.178983996,0.538548679,0.105080019
9.53,0.890365857,0.1898896,0.548170715,0.050552001
9.54,0.888439903,0.200794565,0.557800487,-0.003972826
9.55,0.886512115,0.21169838,0.567439427,-0.058491902
9.56,0.884581962,0.222600167,0.57709019,-0.113000834
9.57,0.882648605,0.233498401,0.586756975,-0.167492004
9.58,0.880710831,0.244390576,0.596445847,-0.22195288
9.59,0.878766944,0.255272632,0.606165282,-0.276363158
9.6,0.876814659,0.266138137,0.615926707,-0.330690687
9.61,0.874851037,0.27697746,0.625744817,-0.384887298
9.62,0.872872405,0.287776647,0.635637973,-0.438883237
9.63,0.870874258,0.2985156,0.645628712,-0.492577999
9.64,0.868851301,0.309166876,0.655743494,-0.545834378
9.65,0.866797453,0.319693479,0.666012733,-0.598467394
9.66,0.864705965,0.330047013,0.676470175,-0.650235064
9.67,0.862569611,0.340165717,0.687151947,-0.700828587
9.68,0.860380987,0.349972793,0.698095065,-0.749863967
9.69,0.858132926,0.359375252,0.709335368,-0.79687626
9.7,0.855819019,0.368263897,0.720904905,-0.841319486
9.71,0.853434233,0.376514547,0.732828834,-0.882572737
9.72,0.850975592,0.383991178,0.745122041,-0.91995589
9.73,0.848442804,0.390551174,0.757785981,-0.952755871
9.74,0.845838825,0.396052645,0.770805875,-0.980263227
9.75,0.843170142,0.400363466,0.784149292,-1.001817329
9.76,0.840446774,0.403371284,0.797766129,-1.01685642
