,Time,Potential
837,8.370000000000001,-0.005518305874525572
838,8.38,-0.005552703004885528
839,8.39,-0.005588317360135266
840,8.4,-0.005625162898602468
841,8.41,-0.005663254055815396
842,8.42,-0.00570260574944382
843,8.43,-0.005743233381440062
844,8.44,-0.005785152846608247
845,8.45,-0.005828380547612628
846,8.46,-0.005872933397956635
847,8.47,-0.005918828821485651
848,8.48,-0.005966084758115093
849,8.49,-0.006014719670058812
850,8.5,-0.006064752548227835
851,8.51,-0.006116202918799595
852,8.52,-0.0061690908499599855
853,8.53,-0.006223436958819077
854,8.540000000000001,-0.006279262418502136
855,8.55,-0.006336588965417623
856,8.56,-0.006395438906704995
857,8.57,-0.0064558351292285385
858,8.58,-0.006517801114840236
859,8.59,-0.00658136095154636
860,8.6,-0.006646539334977172
861,8.61,-0.006713361572855107
862,8.620000000000001,-0.006781853593446367
863,8.63,-0.006852041954344967
864,8.64,-0.006923953851449392
865,8.65,-0.006997617128133962
866,8.66,-0.007073060284615396
867,8.67,-0.007150312487518601
868,8.68,-0.007229403579641922
869,8.69,-0.007310364089923713
870,8.700000000000001,-0.0073932252436135675
871,8.71,-0.007478018972085942
872,8.72,-0.007564777926655424
873,8.73,-0.007653535500643233
874,8.74,-0.007744325838678555
875,8.75,-0.007837183836616371
876,8.76,-0.007932145150901328
877,8.77,-0.008029246210193929
878,8.78,-0.00812852422721563
879,8.790000000000001,-0.008230017210814145
880,8.8,-0.008333763978250728
881,8.81,-0.008439804167713194
882,8.82,-0.008548178251055381
883,8.83,-0.008658927546766355
884,8.84,-0.00877209423317202
885,8.85,-0.008887721360009032
886,8.86,-0.009005852853905417
887,8.870000000000001,-0.009126533556761731
888,8.88,-0.009249809257170486
889,8.89,-0.009375726678489559
890,8.9,-0.009504333480731724
891,8.91,-0.009635678275121098
892,8.92,-0.009769810638970105
893,8.93,-0.00990678113079835
894,8.94,-0.010046641305697024
895,8.950000000000001,-0.010189443730939376
896,8.96,-0.010335242001842045
897,8.97,-0.010484090757878886
898,8.98,-0.010636045699049086
899,8.99,-0.010791163601580105
900,9.0,-0.010949502323666063
901,9.01,-0.011111120848925696
902,9.02,-0.011276079335712163
903,9.03,-0.011444439102225971
904,9.040000000000001,-0.011616262615559082
905,9.05,-0.011791613508455671
906,9.06,-0.011970556597173772
907,9.07,-0.012153157899601467
908,9.08,-0.012339484653628996
909,9.09,-0.012529605335779834
910,9.1,-0.012723589680104171
911,9.11,-0.01292150869733599
912,9.120000000000001,-0.013123434694315931
913,9.13,-0.013329441293120269
914,9.14,-0.013539603416755704
915,9.15,-0.013753997320832342
916,9.16,-0.013972700723667224
917,9.17,-0.014195792804842415
918,9.18,-0.014423354130326308
919,9.19,-0.014655466664240653
920,9.200000000000001,-0.0148922137888171
921,9.21,-0.015133680324586268
922,9.22,-0.015379952550796912
923,9.23,-0.015631118226068184
924,9.24,-0.015887266609279027
925,9.25,-0.016148488480692075
926,9.26,-0.01641487616331723
927,9.27,-0.01668652354451808
928,9.28,-0.01696352608710813
929,9.290000000000001,-0.01724598079005267
930,9.3,-0.01753398633266097
931,9.31,-0.01782764320138592
932,9.32,-0.0181270535633593
933,9.33,-0.018432321207875014
934,9.34,-0.018743551565767336
935,9.35,-0.019060851729574748
936,9.36,-0.0193843304738493
937,9.370000000000001,-0.019714098275612206
938,9.38,-0.02005026733495182
939,9.39,-0.020392951595770804
940,9.4,-0.02074226676667623
941,9.41,-0.02109833034201668
942,9.42,-0.021461261622831622
943,9.43,-0.021831181663246314
944,9.44,-0.022208213254872457
945,9.450000000000001,-0.022592481243761637
946,9.46,-0.022984112558951775
947,9.47,-0.02338323593672168
948,9.48,-0.02378998189565146
949,9.49,-0.024204482752078656
950,9.5,-0.02462687263549248
951,9.51,-0.025057287503868018
952,9.52,-0.025495865158933474
953,9.53,-0.0259427452613683
954,9.540000000000001,-0.0263980693459329
955,9.55,-0.026861980836524118
956,9.56,-0.0273346250611563
957,9.57,-0.02781614924744406
958,9.58,-0.02830670230341713
959,9.59,-0.028806435068229882
960,9.6,-0.029315500758260473
961,9.61,-0.029834054634627877
962,9.620000000000001,-0.030362253678834317
963,9.63,-0.030900256586765318
964,9.64,-0.03144822377013733
965,9.65,-0.032006317357485235
966,9.66,-0.032574701194673865
967,9.67,-0.033153540844937116
968,9.68,-0.033743003588434434
969,9.69,-0.034343258421317004
970,9.700000000000001,-0.034954476054302755
971,9.71,-0.03557682891074894
972,9.72,-0.0362104909739933
973,9.73,-0.0368556375069429
974,9.74,-0.03751244578562266
975,9.75,-0.038181095329394836
976,9.76,-0.03886176705932681
977,9.77,-0.03955464308656226
978,9.78,-0.04025990668455688
979,9.790000000000001,-0.040977742260186516
980,9.8,-0.04170833532372029
981,9.81,-0.04245187245763327
982,9.82,-0.043208541284275974
983,9.83,-0.043978530432370405
984,9.84,-0.044762029502337174
985,9.85,-0.04555922903044741
986,9.86,-0.04637032043022041
987,9.870000000000001,-0.047195495397610004
988,9.88,-0.048034946082626366
989,9.89,-0.04888886620270478
990,9.9,-0.04975745045186936
991,9.91,-0.05064089343248631
992,9.92,-0.0515393895241767
993,9.93,-0.05245313280040141
994,9.94,-0.053382316942925286
995,9.950000000000001,-0.054327135154155215
996,9.96,-0.05528778006737277
997,9.97,-0.05626444365484174
998,9.98,-0.05725731713378913
999,9.99,-0.05826659087028809
1000,10.0,-0.05929245428102909
1001,10.01,-0.060335095508588454
1002,10.02,-0.06139470039458732
1003,10.03,-0.06247145360188014
1004,10.040000000000001,-0.06356553941479018
1005,10.05,-0.06467713993604436
1006,10.06,-0.06580643429595566
1007,10.07,-0.06695359847939286
1008,10.08,-0.06811880515033557
1009,10.09,-0.06930222347321564
1010,10.1,-0.07050401893107082
1011,10.11,-0.07172435314054444
1012,10.120000000000001,-0.07296338366378548
1013,10.13,-0.07422126381728475
1014,10.14,-0.07549814247768709
1015,10.15,-0.07679416387281002
1016,10.16,-0.0781094665106814
1017,10.17,-0.07944418245006306
1018,10.18,-0.08079843884032024
1019,10.19,-0.08217235740343797
1020,10.200000000000001,-0.08356605227011348
1021,10.21,-0.0849796295069963
1022,10.22,-0.08641318681235415
1023,10.23,-0.08786681320791614
1024,10.24,-0.08934058872702101
1025,10.25,-0.09083458409923842
1026,10.26,-0.09234886043158932
1027,10.27,-0.09388346888652561
1028,10.28,-0.09543845035685244
1029,10.290000000000001,-0.09701383513774202
1030,10.3,-0.0986096425374599
1031,10.31,-0.10022587958422685
1032,10.32,-0.10186253926428347
1033,10.33,-0.10351960001640208
1034,10.34,-0.10519702565225973
1035,10.35,-0.10689476486965896
1036,10.36,-0.10861275081622787
1037,10.370000000000001,-0.1103509006528145
1038,10.38,-0.11210911511518955
1039,10.39,-0.11388727807439829
1040,10.4,-0.11568525609614624
1041,10.41,-0.11750289799959866
1042,10.42,-0.11934003342215826
1043,10.43,-0.12119646820494205
1044,10.44,-0.12307198566379944
1045,10.450000000000001,-0.1249663494695793
1046,10.46,-0.12687930047952084
1047,10.47,-0.12881055513181958
1048,10.48,-0.1307598048726797
1049,10.49,-0.13272671558606766
1050,10.5,-0.1347109270269101
1051,10.51,-0.13671205225851368
1052,10.52,-0.13872967709491976
1053,10.53,-0.14076335955300945
1054,10.540000000000001,-0.14281262961054944
1055,10.55,-0.1448769868869086
1056,10.56,-0.14695589629387756
1057,10.57,-0.14904878802838636
1058,10.58,-0.15115505953909078
1059,10.59,-0.1532740752129443
1060,10.6,-0.15540516582927877
1061,10.61,-0.15754762802789504
1062,10.620000000000001,-0.15970072379231381
1063,10.63,-0.16186367929722856
1064,10.64,-0.16403567766716418
1065,10.65,-0.1662158588215052
1066,10.66,-0.16840332666505203
1067,10.67,-0.1705971462623655
1068,10.68,-0.17279633973806313
1069,10.69,-0.1749998856945247
1070,10.700000000000001,-0.17720671870564214
1071,10.71,-0.17941572884156495
1072,10.72,-0.18162576124164073
1073,10.73,-0.1838356193692093
1074,10.74,-0.1860440672750025
1075,10.75,-0.1882498159313408
1076,10.76,-0.1904515198330029
1077,10.77,-0.19264778761694204
1078,10.78,-0.19483718346186582
1079,10.790000000000001,-0.1970182270105851
1080,10.8,-0.19918939334178246
1081,10.81,-0.20134911299349914
1082,10.82,-0.20349577121834198
1083,10.83,-0.20562769733651365
1084,10.84,-0.20774316231380316
1085,10.85,-0.20984039211906827
1086,10.86,-0.2119175691420291
1087,10.870000000000001,-0.21397282781495608
1088,10.88,-0.21600425488805983
1089,10.89,-0.21800988987935618
1090,10.9,-0.21998772560624869
1091,10.91,-0.22193570881117025
1092,10.92,-0.22385174502563437
1093,10.93,-0.22573370336183052
1094,10.94,-0.2275794021721586
1095,10.950000000000001,-0.22938660741982764
1096,10.96,-0.23115304867414002
1097,10.97,-0.23287642273875347
1098,10.98,-0.23455439509667983
1099,10.99,-0.23618460145554254
1100,11.0,-0.2377646493959477
1101,11.01,-0.23929211970310243
1102,11.02,-0.2407645607400377
1103,11.03,-0.24217948576497875
1104,11.040000000000001,-0.24353438589683582
1105,11.05,-0.2448267394180785
1106,11.06,-0.24605401270278213
1107,11.07,-0.24721366267338524
1108,11.08,-0.2483031394442023
1109,11.09,-0.24931988908645067
1110,11.1,-0.2502613565200938
1111,11.11,-0.2511249917990472
1112,11.120000000000001,-0.25190825851890203
1113,11.13,-0.2526086281682587
1114,11.14,-0.2532235839638096
1115,11.15,-0.25375063807420806
1116,11.16,-0.2541873376237925
1117,11.17,-0.25453126852871627
1118,11.18,-0.254780059430919
1119,11.19,-0.25493138573018037
1120,11.200000000000001,-0.254982973273121
1121,11.21,-0.25493259790610595
1122,11.22,-0.25477810043716104
1123,11.23,-0.25451740809288803
1124,11.24,-0.2541485336213849
1125,11.25,-0.25366957207594715
1126,11.26,-0.25307870519928705
1127,11.27,-0.2523742060720385
1128,11.28,-0.25155444795833476
1129,11.290000000000001,-0.2506179346017079
1130,11.3,-0.24956329954430564
1131,11.31,-0.2483892919776493
1132,11.32,-0.24709479878402463
1133,11.33,-0.24567885853289417
1134,11.34,-0.2441406658402614
1135,11.35,-0.24247957562074518
1136,11.36,-0.240695101588718
1137,11.370000000000001,-0.23878691668264856
1138,11.38,-0.23675488682835708
1139,11.39,-0.23459908569145385
1140,11.4,-0.23231977798791306
1141,11.41,-0.22991741929185072
1142,11.42,-0.22739265924973126
1143,11.43,-0.2247463450554881
1144,11.44,-0.22197954414840051
1145,11.450000000000001,-0.21909357155968656
1146,11.46,-0.2160899727630909
1147,11.47,-0.2129705155261041
1148,11.48,-0.2097372069182839
1149,11.49,-0.20639229498954897
1150,11.5,-0.2029382686949127
1151,11.51,-0.1993778566332459
1152,11.52,-0.19571402243506109
1153,11.53,-0.1919499852042139
1154,11.540000000000001,-0.18808923559462085
1155,11.55,-0.18413551601464087
1156,11.56,-0.18009280670898123
1157,11.57,-0.17596532214810295
1158,11.58,-0.17175750712775725
1159,11.59,-0.16747403765320884
1160,11.6,-0.16311984610068428
1161,11.61,-0.15870011571037093
1162,11.620000000000001,-0.1542202494485262
1163,11.63,-0.14968586720673388
1164,11.64,-0.14510280240877893
1165,11.65,-0.1404770927550494
1166,11.66,-0.13581497038378523
1167,11.67,-0.1311228497459957
1168,11.68,-0.1264073231519285
1169,11.69,-0.12167516354425238
1170,11.700000000000001,-0.11693330570557307
1171,11.71,-0.11218881960665396
1172,11.72,-0.10744889585409202
1173,11.73,-0.10272083202988773
1174,11.74,-0.09801201954360098
1175,11.75,-0.09332994877656121
1176,11.76,-0.08868217896608255
1177,11.77,-0.0840762939906209
1178,11.78,-0.07951992854642881
1179,11.790000000000001,-0.0750207623622421
1180,11.8,-0.07058645451079529
1181,11.81,-0.06622464796915063
1182,11.82,-0.06194294982357251
1183,11.83,-0.057748875378532925
1184,11.84,-0.05364987332374882
1185,11.85,-0.049653305060568885
1186,11.86,-0.04576640697033129
1187,11.870000000000001,-0.04199629721430643
1188,11.88,-0.03834994097518396
1189,11.89,-0.034834119583401504
1190,11.9,-0.03145542428417872
1191,11.91,-0.02822023085356489
1192,11.92,-0.025134681625300057
1193,11.93,-0.02220467763252123
1194,11.94,-0.01943585572455433
1195,11.950000000000001,-0.01683357236328754
1196,11.96,-0.014402892202631055
1197,11.97,-0.012148566850656467
1198,11.98,-0.010075021370971694
1199,11.99,-0.008186342903941476
1200,12.0,-0.0064862667258755585
1201,12.01,-0.004978166975105194
1202,12.02,-0.003665045501994493
1203,12.030000000000001,-0.002549522218035978
1204,12.040000000000001,-0.001633828816235006
1205,12.05,-0.0009198008689564718
1206,12.06,-0.00040887099757251524
1207,12.07,-0.00010206525836858603
1208,12.08,-4.0680436192354763e-10
1209,12.09,-0.00010288168393625757
1210,12.1,-0.0004105018443030603
1211,12.11,-0.0009222425021183641
1212,12.120000000000001,-0.0016370765328082015
1213,12.13,-0.0025535700573545636
1214,12.14,-0.0036698854218614073
1215,12.15,-0.004983788427227913
1216,12.16,-0.006492658056823309
1217,12.17,-0.008193493177351005
1218,12.18,-0.010082918722388035
1219,12.19,-0.012157194042566318
1220,12.200000000000001,-0.014412227853059078
1221,12.21,-0.016843595572101824
1222,12.22,-0.019446549603197107
1223,12.23,-0.02221602851028811
1224,12.24,-0.025146669654708464
1225,12.25,-0.02823282986138005
1226,12.26,-0.03146860908817849
1227,12.27,-0.03484786365152042
1228,12.280000000000001,-0.038364217006018095
1229,12.290000000000001,-0.0420110752611043
1230,12.3,-0.04578165089058458
1231,12.31,-0.049668990247174014
1232,12.32,-0.05366598890947923
1233,12.33,-0.057765403154265114
1234,12.34,-0.061959866903823865
1235,12.35,-0.06624191551357426
1236,12.36,-0.07060401388677086
1237,12.370000000000001,-0.07503857293395268
1238,12.38,-0.07953796106173246
1239,12.39,-0.08409452110407353
1240,12.4,-0.08870059212425987
1241,12.41,-0.09334853461888892
1242,12.42,-0.09803074621170732
1243,12.43,-0.10273967324818567
1244,12.44,-0.107467826886792
1245,12.450000000000001,-0.11220780118891399
1246,12.46,-0.11695229236635729
1247,12.47,-0.12169411198269657
1248,12.48,-0.12642619847262457
1249,12.49,-0.13114163152321867
1250,12.5,-0.13583364571057624
1251,12.51,-0.1404956421415678
1252,12.52,-0.14512119853970948
1253,12.530000000000001,-0.1497040811330335
1254,12.540000000000001,-0.15423825383419
1255,12.55,-0.15871788737547632
1256,12.56,-0.16313736597643347
1257,12.57,-0.16749129037557403
1258,12.58,-0.1717744908994641
1259,12.59,-0.17598203518689579
1260,12.6,-0.1801092225968213
1261,12.61,-0.18415158949950017
1262,12.620000000000001,-0.18810492425399372
1263,12.63,-0.1919652620533558
1264,12.64,-0.19572887564564706
1265,12.65,-0.19939228977522647
1266,12.66,-0.20295228466580864
1267,12.67,-0.20640588247941602
1268,12.68,-0.2097503488102023
1269,12.69,-0.21298320029003645
1270,12.700000000000001,-0.21610219637381933
1271,12.71,-0.21910533018272316
1272,12.72,-0.22199083318609725
1273,12.73,-0.22475717254613567
1274,12.74,-0.22740303917643387
1275,12.75,-0.2299273426762858
1276,12.76,-0.23232921843858043
1277,12.77,-0.234608021396914
1278,12.780000000000001,-0.23676330638626175
1279,12.790000000000001,-0.2387948204772796
1280,12.8,-0.2407025013629344
1281,12.81,-0.24248648814726742
1282,12.82,-0.24414710021324124
1283,12.83,-0.24568480765597597
1284,12.84,-0.24710024631622937
1285,12.85,-0.24839422858026972
1286,12.86,-0.2495677390597041
1287,12.870000000000001,-0.25062191272628037
1288,12.88,-0.25155799207546575
1289,12.89,-0.2523773250735267
1290,12.9,-0.2530813903780912
1291,12.91,-0.2536717987971485
1292,12.92,-0.25415028804708867
1293,12.93,-0.2545186926346889
1294,12.94,-0.2547789195245397
1295,12.950000000000001,-0.2549329715199375
1296,12.96,-0.254982937739148
1297,12.97,-0.2549309597518158
1298,12.98,-0.2547792437864026
1299,12.99,-0.2545300704268342
1300,13.0,-0.25418576165467993
1301,13.01,-0.25374867895278314
1302,13.02,-0.25322124824260855
1303,13.030000000000001,-0.2526059402973465
1304,13.040000000000001,-0.2519052371463079
1305,13.05,-0.25112164595706116
1306,13.06,-0.2502577026544451
1307,13.07,-0.24931594329384793
1308,13.08,-0.24829890665420634
1309,13.09,-0.24720914822742268
1310,13.1,-0.24604922439592877
1311,13.11,-0.24482168071256938
1312,13.120000000000001,-0.2435290636488101
1313,13.13,-0.24217391478509287
1314,13.14,-0.24075875375411487
1315,13.15,-0.23928608097955534
1316,13.16,-0.23775838077529834
1317,13.17,-0.23617810828754526
1318,13.18,-0.23454768749374957
1319,13.19,-0.2328695172574013
1320,13.200000000000001,-0.231145967852701
1321,13.21,-0.22937937338217948
1322,13.22,-0.22757203285668437
1323,13.23,-0.22572620895901982
1324,13.24,-0.22384412363255438
1325,13.25,-0.22192795880798544
1326,13.26,-0.21997985618115537
1327,13.27,-0.21800191191012078
1328,13.280000000000001,-0.21599617513286318
1329,13.290000000000001,-0.2139646506586667
1330,13.3,-0.21190929996160826
1331,13.31,-0.20983203777976536
1332,13.32,-0.20773473032338366
1333,13.33,-0.20561919450474106
1334,13.34,-0.20348719613548194
1335,13.35,-0.20134045656072266
1336,13.36,-0.19918065527319936
1337,13.370000000000001,-0.19700942226847887
1338,13.38,-0.19482833544663844
1339,13.39,-0.19263892072542493
1340,13.4,-0.19044265221687925
1341,13.41,-0.18824095280142192
1342,13.42,-0.18603520181150085
1343,13.43,-0.18382674246566041
1344,13.44,-0.18161687487906328
1345,13.450000000000001,-0.17940684844267818
1346,13.46,-0.17719786166636017
1347,13.47,-0.17499106270615183
1348,13.48,-0.17278755006697294
1349,13.49,-0.17058837848541133
1350,13.5,-0.1683945703345187
1351,13.51,-0.16620711368538463
1352,13.52,-0.1640269529236828
1353,13.530000000000001,-0.16185498755112418
1354,13.540000000000001,-0.15969207286208917
1355,13.55,-0.15753902062733863
1356,13.56,-0.1553966005239062
1357,13.57,-0.15326554838622694
1358,13.58,-0.15114657286581634
1359,13.59,-0.14904034985425313
1360,13.6,-0.14694751758575908
1361,13.61,-0.1448686771664297
1362,13.620000000000001,-0.14280439327640126
1363,13.63,-0.14075519489089142
1364,13.64,-0.13872157805882554
1365,13.65,-0.13670401399073692
1366,13.66,-0.1347029504050583
1367,13.67,-0.13271880594570476
1368,13.68,-0.13075196931934605
1369,13.69,-0.12880280005586695
1370,13.700000000000001,-0.12687162916269049
1371,13.71,-0.12495875991021559
1372,13.72,-0.12306447173639026
1373,13.73,-0.1211890254252996
1374,13.74,-0.11933266151796067
1375,13.75,-0.11749559735009125
1376,13.76,-0.11567802770453597
1377,13.77,-0.11388012540439173
1378,13.780000000000001,-0.11210204187813909
1379,13.790000000000001,-0.11034390818677262
1380,13.8,-0.10860583901420037
1381,13.81,-0.10688793471001987
1382,13.82,-0.10519027913665054
1383,13.83,-0.10351293917789567
1384,13.84,-0.10185596544949668
1385,13.85,-0.10021939276278517
1386,13.86,-0.09860324059215515
1387,13.870000000000001,-0.09700751445720644
1388,13.88,-0.09543220876402939
1389,13.89,-0.093877306937732
1390,13.9,-0.09234278019234506
1391,13.91,-0.09082858811415895
1392,13.92,-0.08933467911345845
1393,13.93,-0.08786099078668773
1394,13.94,-0.08640745033887359
1395,13.950000000000001,-0.08497397608009613
1396,13.96,-0.0835604787783211
1397,13.97,-0.08216686119441184
1398,13.98,-0.08079301799113535
1399,13.99,-0.07943883635526053
1400,14.0,-0.07810419628323209
1401,14.01,-0.07678897085208297
1402,14.02,-0.07549302666226528
1403,14.030000000000001,-0.0742162250048071
1404,14.040000000000001,-0.07295842218833334
1405,14.05,-0.0717194692752382
1406,14.06,-0.07049921259449965
1407,14.07,-0.06929749409600978
1408,14.08,-0.06811415154778896
1409,14.09,-0.06694901873366184
1410,14.1,-0.06580192591648185
1411,14.11,-0.06467270041438193
1412,14.120000000000001,-0.06356116656710474
1413,14.13,-0.06246714590435045
1414,14.14,-0.061390457661668424
1415,14.15,-0.06033091895377137
1416,14.16,-0.05928834490934125
1417,14.17,-0.058262548831837443
1418,14.18,-0.057253342617819766
1419,14.19,-0.0562605367892045
1420,14.200000000000001,-0.055283940409704344
1421,14.21,-0.054323361603422785
1422,14.22,-0.053378607916925835
1423,14.23,-0.052449486409947045
1424,14.24,-0.051535803740068865
1425,14.25,-0.05063736624545321
1426,14.26,-0.04975398009812977
1427,14.27,-0.048885451620713845
1428,14.280000000000001,-0.04803158696115794
1429,14.290000000000001,-0.04719219205359368
1430,14.3,-0.04636707331859267
1431,14.31,-0.04555603790289625
1432,14.32,-0.04475889372232469
1433,14.33,-0.04397544950328239
1434,14.34,-0.04320551482304942
1435,14.35,-0.04244890014823266
1436,14.36,-0.04170541668553211
1437,14.370000000000001,-0.04097487626076347
1438,14.38,-0.04025709169398106
1439,14.39,-0.03955187716896423
1440,14.4,-0.038859048283565956
1441,14.41,-0.03817842206632296
1442,14.42,-0.037509816992272536
1443,14.43,-0.0368530529997656
1444,14.44,-0.03620795154665265
1445,14.450000000000001,-0.03557433541508685
1446,14.46,-0.03495202852677885
1447,14.47,-0.034340856308541876
1448,14.48,-0.033740646017410454
1449,14.49,-0.033151226755621016
1450,14.5,-0.03257242946696009
1451,14.51,-0.03200408693276705
1452,14.52,-0.0314460337660268
1453,14.530000000000001,-0.03089810630199538
1454,14.540000000000001,-0.030360142328376864
1455,14.55,-0.029831981180847213
1456,14.56,-0.029313464096734354
1457,14.57,-0.02880443430496044
1458,14.58,-0.02830473701313463
1459,14.59,-0.027814219393472724
1460,14.6,-0.027332730568620355
1461,14.61,-0.026860121594797084
1462,14.620000000000001,-0.02639624533818931
1463,14.63,-0.02594095626947286
1464,14.64,-0.025494110583267005
1465,14.65,-0.02505556644904961
1466,14.66,-0.024625184042053248
1467,14.67,-0.024202825522736567
1468,14.68,-0.023788355016258048
1469,14.69,-0.023381638592038012
1470,14.700000000000001,-0.022982544230707818
1471,14.71,-0.022590941660225364
1472,14.72,-0.022206702228401987
1473,14.73,-0.02182969906217534
1474,14.74,-0.02145980721702195
1475,14.75,-0.021096903668780292
1476,14.76,-0.02074086729000158
1477,14.77,-0.020391578826511377
1478,14.780000000000001,-0.020048920874097497
1479,14.790000000000001,-0.019712777824845075
1480,14.8,-0.019383035701562135
1481,14.81,-0.019059582115971006
1482,14.82,-0.018742306418728875
1483,14.83,-0.018431099758898627
1484,14.84,-0.01812585506217038
1485,14.85,-0.017826467006660896
1486,14.86,-0.017532831998988987
1487,14.870000000000001,-0.017244848158288507
1488,14.88,-0.016962415418387642
1489,14.89,-0.01668543528010223
1490,14.9,-0.016413810425232808
1491,14.91,-0.0161474449547806
1492,14.92,-0.01588624465847726
1493,14.93,-0.0156301169997607
1494,14.94,-0.015378971089882825
1495,14.950000000000001,-0.015132717662398383
1496,14.96,-0.014891269048034544
1497,14.97,-0.014654539149931785
1498,14.98,-0.014422443419257188
1499,14.99,-0.014194898829134486
1500,15.0,-0.01397182357848655
1501,15.01,-0.013753136760352438
1502,15.02,-0.013538759016888098
1503,15.030000000000001,-0.01332861283643227
1504,15.040000000000001,-0.013122622082066281
1505,15.05,-0.012920711912144245
1506,15.06,-0.012722808762342835
1507,15.07,-0.012528840327906327
1508,15.08,-0.012338735546085593
1509,15.09,-0.012152424578765265
1510,15.1,-0.011969838795282503
1511,15.11,-0.01179091075543369
1512,15.120000000000001,-0.011615574192762896
1513,15.13,-0.011443764127948166
1514,15.14,-0.011275417072727048
1515,15.15,-0.01111047090300604
1516,15.16,-0.010948864610043236
1517,15.17,-0.010790538252376396
1518,15.18,-0.010635432940964286
1519,15.19,-0.010483490824489754
1520,15.200000000000001,-0.01033465507482517
1521,15.21,-0.010188869872656256
1522,15.22,-0.01004608039326606
1523,15.23,-0.00990623279247476
1524,15.24,-0.00976927421265733
1525,15.25,-0.009635152995071514
1526,15.26,-0.00950381876948216
1527,15.27,-0.009375222190063811
1528,15.280000000000001,-0.00924931480758547
1529,15.290000000000001,-0.009126049090415844
1530,15.3,-0.009005378411485047
1531,15.31,-0.008887257034949088
1532,15.32,-0.008771640103046239
1533,15.33,-0.008658483623144288
1534,15.34,-0.008547744454975088
1535,15.35,-0.008439380298055944
1536,15.36,-0.008333349683606639
1537,15.370000000000001,-0.008229612073218262
1538,15.38,-0.008128127926781543
1539,15.39,-0.008028858535533827
1540,15.4,-0.007931765933877214
1541,15.41,-0.007836812942475485
1542,15.42,-0.007743963159577514
1543,15.43,-0.007653180949369883
1544,15.44,-0.007564431430540408
1545,15.450000000000001,-0.0074776804650473466
1546,15.46,-0.007392894647094726
1547,15.47,-0.007310041292311652
1548,15.48,-0.007229088427374825
1549,15.49,-0.00715000480647839
1550,15.5,-0.00707275993369944
1551,15.51,-0.006997323994046146
1552,15.52,-0.006923667811582478
1553,15.530000000000001,-0.006851762877042195
1554,15.540000000000001,-0.0067815813430761205
1555,15.55,-0.006713096014751221
1556,15.56,-0.0066462803402524565
1557,15.57,-0.006581108401786481
1558,15.58,-0.0065175549066850075
1559,15.59,-0.0064555951787062535
1560,15.6,-0.006395205149532192
1561,15.610000000000001,-0.006336361340523606
1562,15.620000000000001,-0.006279040830051452
1563,15.63,-0.006223221286648347
1564,15.64,-0.0061688809901594656
1565,15.65,-0.00611599878817649
1566,15.66,-0.006064554079216466
1567,15.67,-0.006014526805747883
1568,15.68,-0.005965897447384546
1569,15.69,-0.0059186470142459655
1570,15.700000000000001,-0.005872757040483572
1571,15.71,-0.005828209577970566
1572,15.72,-0.00578498719015506
1573,15.73,-0.005743072948700346
1574,15.74,-0.005702450451723095
1575,15.75,-0.005663103820028111
1576,15.76,-0.00562501766257412
1577,15.77,-0.0055881770679484894
1578,15.780000000000001,-0.005552567605621564
1579,15.790000000000001,-0.005518175320958808
1580,15.8,-0.005484986730338834
1581,15.81,-0.005452988816429018
1582,15.82,-0.00542216902361794
1583,15.83,-0.005392515253603145
1584,15.84,-0.005364015861133813
1585,15.85,-0.005336659649946159
1586,15.860000000000001,-0.00531043587089693
1587,15.870000000000001,-0.005285334223338058
1588,15.88,-0.0052613448504427295
1589,15.89,-0.005238458330034383
1590,15.9,-0.005216665669711033
1591,15.91,-0.00519595830365907
1592,15.92,-0.005176328089626565
1593,15.93,-0.005157767306042803
1594,15.94,-0.005140268649283551
1595,15.950000000000001,-0.0051238252310814745
1596,15.96,-0.005108430576081203
1597,15.97,-0.005094078619449107
1598,15.98,-0.005080763698682541
1599,15.99,-0.005068480555528635
1600,16.0,-0.00505722435729152
1601,16.01,-0.0050469906912684725
1602,16.02,-0.005037775544397971
1603,16.03,-0.005029575300193506
1604,16.04,-0.00502238673747818
1605,16.05,-0.0050162070292555415
1606,16.06,-0.005011033741716273
1607,16.07,-0.005006864833380673
1608,16.080000000000002,-0.005003698654376571
1609,16.09,-0.005001533945852678
1610,16.1,-0.005000369839527182
1611,16.11,-0.005000205857399463
1612,16.12,-0.005001041921961061
1613,16.13,-0.005002878377684097
1614,16.14,-0.00500571596828467
1615,16.15,-0.005009555814356651
1616,16.16,-0.005014399428321984
1617,16.17,-0.005020248718128192
1618,16.18,-0.0050271059879310204
1619,16.19,-0.005034973938918888
1620,16.2,-0.005043855670279156
1621,16.21,-0.005053754680306392
1622,16.22,-0.005064674867653157
1623,16.23,-0.005076620532723269
1624,16.240000000000002,-0.005089596379208014
1625,16.25,-0.0051036075157653476
1626,16.26,-0.00511865945509711
1627,16.27,-0.00513475811146364
1628,16.28,-0.005151909816403245
1629,16.29,-0.005170121327324152
1630,16.3,-0.005189399818319731
1631,16.31,-0.005209752880139633
1632,16.32,-0.005231188522879029
1633,16.330000000000002,-0.005253715178812929
1634,16.34,-0.005277341705375568
1635,16.35,-0.005302077388286109
1636,16.36,-0.005327931944821179
1637,16.37,-0.005354915527234564
1638,16.38,-0.005383038726325555
1639,16.39,-0.005412312575155809
1640,16.4,-0.00544274855515312
1641,16.41,-0.00547435861235137
