time,x1,y1,x2,y2
4.66,-0.178557692,0.100003701,0.178557692,-0.100003701
4.67,-0.18312955,0.105465346,0.18312955,-0.105465346
4.68,-0.18772822,0.110942418,0.18772822,-0.110942418
4.69,-0.192348891,0.116432476,0.192348891,-0.116432476
4.7,-0.196986781,0.121932949,0.196986781,-0.121932949
4.71,-0.201637142,0.127441129,0.201637142,-0.127441129
4.72,-0.206295258,0.132954204,0.206295258,-0.132954204
4.73,-0.210956455,0.138469244,0.210956455,-0.138469244
4.74,-0.215616085,0.14398326,0.215616085,-0.14398326
4.75,-0.220269555,0.149493141,0.220269555,-0.149493141
4.76,-0.224912295,0.154995743,0.224912295,-0.154995743
4.77,-0.229539795,0.160487828,0.229539795,-0.160487828
4.78,-0.234147574,0.165966122,0.234147574,-0.165966122
4.79,-0.238731209,0.171427295,0.238731209,-0.171427295
4.8,-0.243286319,0.176867977,0.243286319,-0.176867977
4.81,-0.247808569,0.182284769,0.247808569,-0.182284769
4.82,-0.25229369,0.187674239,0.25229369,-0.187674239
4.83,-0.256737444,0.193032939,0.256737444,-0.193032939
4.84,-0.261135677,0.198357402,0.261135677,-0.198357402
4.85,-0.265484263,0.203644155,0.265484263,-0.203644155
4.86,-0.269779164,0.208889719,0.269779164,-0.208889719
4.87,-0.274016374,0.214090616,0.274016374,-0.214090616
4.88,-0.278191976,0.219243375,0.278191976,-0.219243375
4.89,-0.282302131,0.224344542,0.282302131,-0.224344542
4.9,-0.286343011,0.229390661,0.286343011,-0.229390661
4.91,-0.290310909,0.234378313,0.290310909,-0.234378313
4.92,-0.294202201,0.239304106,0.294202201,-0.239304106
4.93,-0.298013275,0.244164654,0.298013275,-0.244164654
4.94,-0.301740645,0.248956623,0.301740645,-0.248956623
4.95,-0.305380922,0.253676724,0.305380922,-0.253676724
4.96,-0.308930729,0.258321675,0.308930729,-0.258321675
4.97,-0.312386819,0.262888263,0.312386819,-0.262888263
4.98,-0.315746057,0.267373337,0.315746057,-0.267373337
4.99,-0.319005319,0.271773752,0.319005319,-0.271773752
5,-0.322161614,0.276086447,0.322161614,-0.276086447
5.01,-0.325212079,0.280308441,0.325212079,-0.280308441
5.02,-0.328153859,0.284436758,0.328153859,-0.284436758
5.03,-0.33098424,0.288468517,0.33098424,-0.288468517
5.04,-0.333700644,0.292400934,0.333700644,-0.292400934
5.05,-0.336300505,0.296231233,0.336300505,-0.296231233
5.06,-0.338781396,0.299956738,0.338781396,-0.299956738
5.07,-0.341141043,0.303574888,0.341141043,-0.303574888
5.08,-0.343377174,0.307083125,0.343377174,-0.307083125
5.09,-0.34548764,0.310478984,0.34548764,-0.310478984
5.1,-0.347470529,0.313760188,0.347470529,-0.313760188
5.11,-0.34932395,0.316924478,0.34932395,-0.316924478
5.12,-0.351046017,0.319969599,0.351046017,-0.319969599
5.13,-0.352634988,0.32289341,0.352634988,-0.32289341
5.14,-0.354089398,0.325694008,0.354089398,-0.325694008
5.15,-0.355407817,0.328369514,0.355407817,-0.328369514
5.16,-0.356588812,0.330918051,0.356588812,-0.330918051
5.17,-0.357631051,0.333337826,0.357631051,-0.333337826
5.18,-0.358533515,0.335627318,0.358533515,-0.335627318
5.19,-0.359295243,0.337785063,0.359295243,-0.337785063
5.2,-0.359915277,0.339809596,0.359915277,-0.339809596
5.21,-0.360392718,0.341699503,0.360392718,-0.341699503
5.22,-0.360726984,0.343453663,0.360726984,-0.343453663
5.23,-0.360917598,0.345071046,0.360917598,-0.345071046
5.24,-0.360964081,0.346550627,0.360964081,-0.346550627
5.25,-0.36086599,0.347891407,0.36086599,-0.347891407
5.26,-0.360623172,0.349092664,0.360623172,-0.349092664
5.27,-0.360235632,0.350153825,0.360235632,-0.350153825
5.28,-0.359703377,0.351074322,0.359703377,-0.351074322
5.29,-0.359026429,0.351853596,0.359026429,-0.351853596
5.3,-0.358205056,0.352491332,0.358205056,-0.352491332
5.31,-0.357239741,0.35298742,0.357239741,-0.35298742
5.32,-0.356130969,0.353341761,0.356130969,-0.353341761
5.33,-0.354879233,0.353554257,0.354879233,-0.353554257
5.34,-0.353485216,0.353625001,0.353485216,-0.353625001
5.35,-0.351949857,0.35355435,0.351949857,-0.35355435
5.36,-0.350274114,0.353342675,0.350274114,-0.353342675
5.37,-0.348458941,0.352990349,0.348458941,-0.352990349
5.38,-0.346505391,0.352497842,0.346505391,-0.352497842
5.39,-0.344414858,0.351865983,0.344414858,-0.351865983
5.4,-0.342188802,0.351095674,0.342188802,-0.351095674
5.41,-0.339828684,0.350187819,0.339828684,-0.350187819
5.42,-0.337335963,0.349143318,0.337335963,-0.349143318
5.43,-0.334712206,0.347963185,0.334712206,-0.347963185
5.44,-0.331959322,0.346648812,0.331959322,-0.346648812
5.45,-0.329079292,0.345201675,0.329079292,-0.345201675
5.46,-0.326074095,0.343623247,0.326074095,-0.343623247
5.47,-0.32294571,0.341915002,0.32294571,-0.341915002
5.48,-0.319696178,0.34007848,0.319696178,-0.34007848
5.49,-0.316327847,0.338115582,0.316327847,-0.338115582
5.5,-0.312843166,0.33602833,0.312843166,-0.33602833
5.51,-0.309244582,0.333818745,0.309244582,-0.333818745
5.52,-0.305534541,0.331488852,0.305534541,-0.331488852
5.53,-0.301715522,0.329040707,0.301715522,-0.329040707
5.54,-0.297790255,0.32647668,0.297790255,-0.32647668
5.55,-0.293761589,0.323799307,0.293761589,-0.323799307
5.56,-0.289632376,0.321011124,0.289632376,-0.321011124
5.57,-0.285405467,0.318114669,0.285405467,-0.318114669
5.58,-0.281083725,0.315112495,0.281083725,-0.315112495
5.59,-0.276670198,0.312007404,0.276670198,-0.312007404
5.6,-0.272168062,0.308802399,0.272168062,-0.308802399
5.61,-0.267580493,0.30550049,0.267580493,-0.30550049
5.62,-0.262910669,0.302104685,0.262910669,-0.302104685
5.63,-0.258161772,0.298617999,0.258161772,-0.298617999
5.64,-0.2533371,0.295043629,0.2533371,-0.295043629
5.65,-0.248440064,0.291384996,0.248440064,-0.291384996
5.66,-0.243474077,0.28764553,0.243474077,-0.28764553
5.67,-0.23844255,0.283828662,0.23844255,-0.283828662
5.68,-0.233348898,0.279937827,0.233348898,-0.279937827
5.69,-0.228196602,0.275976601,0.228196602,-0.275976601
5.7,-0.222989204,0.271948751,0.222989204,-0.271948751
5.71,-0.217730239,0.267858049,0.217730239,-0.267858049
5.72,-0.212423243,0.263708268,0.212423243,-0.263708268
5.73,-0.207071767,0.259503223,0.207071767,-0.259503223
5.74,-0.201679377,0.255246907,0.201679377,-0.255246907
5.75,-0.196249633,0.250943364,0.196249633,-0.250943364
5.76,-0.190786092,0.246596636,0.190786092,-0.246596636
5.77,-0.185292314,0.242210779,0.185292314,-0.242210779
5.78,-0.179771831,0.237789985,0.179771831,-0.237789985
5.79,-0.174228123,0.233338531,0.174228123,-0.233338531
5.8,-0.16866467,0.228860694,0.16866467,-0.228860694
5.81,-0.16308495,0.224360753,0.16308495,-0.224360753
5.82,-0.157492372,0.219843083,0.157492372,-0.219843083
5.83,-0.151890249,0.215312142,0.151890249,-0.215312142
5.84,-0.146281886,0.210772391,0.146281886,-0.210772391
5.85,-0.140670559,0.206228311,0.140670559,-0.206228311
5.86,-0.135059376,0.201684481,0.135059376,-0.201684481
5.87,-0.129451389,0.1971455,0.129451389,-0.1971455
5.88,-0.123849637,0.192615975,0.123849637,-0.192615975
5.89,-0.118256969,0.188100585,0.118256969,-0.188100585
5.9,-0.112676104,0.183604042,0.112676104,-0.183604042
5.91,-0.107109731,0.179131072,0.107109731,-0.179131072
5.92,-0.101560284,0.174686455,0.101560284,-0.174686455
5.93,-0.096030069,0.170274999,0.096030069,-0.170274999
5.94,-0.090521313,0.165901523,0.090521313,-0.165901523
5.95,-0.085035881,0.161570897,0.085035881,-0.161570897
5.96,-0.079575533,0.157288002,0.079575533,-0.157288002
5.97,-0.074141833,0.153057736,0.074141833,-0.153057736
5.98,-0.068735945,0.148885019,0.068735945,-0.148885019
5.99,-0.063358917,0.144774778,0.063358917,-0.144774778
6,-0.058011323,0.140731936,0.058011323,-0.140731936
6.01,-0.052693529,0.136761415,0.052693529,-0.136761415
6.02,-0.047405456,0.132868107,0.047405456,-0.132868107
6.03,-0.042146596,0.129056866,0.042146596,-0.129056866
6.04,-0.036916099,0.125332497,0.036916099,-0.125332497
6.05,-0.031712523,0.1216997,0.031712523,-0.1216997
6.06,-0.026533967,0.118163067,0.026533967,-0.118163067
6.07,-0.021377958,0.11472703,0.021377958,-0.11472703
6.08,-0.01624142,0.111395797,0.01624142,-0.111395797
6.09,-0.011120703,0.108173336,0.011120703,-0.108173336
6.1,-0.006011481,0.105063247,0.006011481,-0.105063247
6.11,-0.000908827,0.102068742,0.000908827,-0.102068742
6.12,0.004192816,0.099192533,-0.004192816,-0.099192533
6.13,0.009299605,0.096436725,-0.009299605,-0.096436725
6.14,0.014418183,0.093802785,-0.014418183,-0.093802785
6.15,0.019555637,0.091291416,-0.019555637,-0.091291416
6.16,0.024719353,0.088902506,-0.024719353,-0.088902506
6.17,0.029916869,0.086635088,-0.029916869,-0.086635088
6.18,0.035155718,0.084487336,-0.035155718,-0.084487336
6.19,0.040443248,0.082456583,-0.040443248,-0.082456583
6.2,0.045786456,0.080539371,-0.045786456,-0.080539371
6.21,0.051191823,0.078731546,-0.051191823,-0.078731546
6.22,0.056665195,0.077028367,-0.056665195,-0.077028367
6.23,0.062211678,0.075424643,-0.062211678,-0.075424643
6.24,0.067835585,0.073914851,-0.067835585,-0.073914851
6.25,0.073540387,0.072493273,-0.073540387,-0.072493273
6.26,0.079328721,0.071154105,-0.079328721,-0.071154105
6.27,0.085202409,0.069891566,-0.085202409,-0.069891566
6.28,0.091162503,0.068699971,-0.091162503,-0.068699971
6.29,0.097209337,0.067573802,-0.097209337,-0.067573802
6.3,0.103342576,0.066507749,-0.103342576,-0.066507749
6.31,0.109561278,0.065496747,-0.109561278,-0.065496747
6.32,0.115863952,0.064535994,-0.115863952,-0.064535994
6.33,0.122248622,0.063620957,-0.122248622,-0.063620957
6.34,0.128712874,0.062747375,-0.128712874,-0.062747375
6.35,0.135253905,0.061911255,-0.135253905,-0.061911255
6.36,0.14186856,0.06110887,-0.14186856,-0.06110887
6.37,0.148553379,0.060336741,-0.148553379,-0.060336741
6.38,0.155304637,0.059591619,-0.155304637,-0.059591619
6.39,0.16211836,0.05887049,-0.16211836,-0.05887049
6.4,0.168990359,0.058170548,-0.168990359,-0.058170548
6.41,0.175916263,0.05748918,-0.175916263,-0.05748918
6.42,0.182891529,0.05682396,-0.182891529,-0.05682396
6.43,0.189911462,0.056172637,-0.189911462,-0.056172637
6.44,0.196971243,0.055533116,-0.196971243,-0.055533116
6.45,0.204065939,0.054903446,-0.204065939,-0.054903446
6.46,0.2111905,0.054281834,-0.2111905,-0.054281834
6.47,0.218339812,0.053666586,-0.218339812,-0.053666586
6.48,0.225508661,0.053056159,-0.225508661,-0.053056159
6.49,0.232691787,0.052449093,-0.232691787,-0.052449093
6.5,0.239883857,0.05184406,-0.239883857,-0.05184406
6.51,0.247079506,0.051239801,-0.247079506,-0.051239801
6.52,0.25427332,0.050635176,-0.25427332,-0.050635176
6.53,0.261459864,0.050029104,-0.261459864,-0.050029104
6.54,0.268633674,0.049420608,-0.268633674,-0.049420608
6.55,0.275789276,0.048808763,-0.275789276,-0.048808763
6.56,0.282921186,0.048192734,-0.282921186,-0.048192734
6.57,0.29002392,0.047571738,-0.29002392,-0.047571738
6.58,0.297091998,0.046945063,-0.297091998,-0.046945063
6.59,0.30411995,0.046312046,-0.30411995,-0.046312046
6.6,0.311102334,0.045672105,-0.311102334,-0.045672105
6.61,0.318033713,0.045024674,-0.318033713,-0.045024674
6.62,0.324908693,0.04436926,-0.324908693,-0.04436926
6.63,0.331721917,0.043705424,-0.331721917,-0.043705424
6.64,0.338468044,0.043032742,-0.338468044,-0.043032742
6.65,0.345141808,0.042350867,-0.345141808,-0.042350867
6.66,0.35173798,0.041659476,-0.35173798,-0.041659476
6.67,0.358251364,0.040958276,-0.358251364,-0.040958276
6.68,0.364676872,0.040247037,-0.364676872,-0.040247037
6.69,0.371009433,0.039525541,-0.371009433,-0.039525541
6.7,0.377244058,0.03879361,-0.377244058,-0.03879361
6.71,0.383375862,0.038051113,-0.383375862,-0.038051113
6.72,0.38939998,0.037297926,-0.38939998,-0.037297926
6.73,0.395311675,0.036533972,-0.395311675,-0.036533972
6.74,0.401106295,0.035759204,-0.401106295,-0.035759204
6.75,0.406779224,0.034973584,-0.406779224,-0.034973584
6.76,0.412326018,0.034177122,-0.412326018,-0.034177122
6.77,0.417742279,0.033369844,-0.417742279,-0.033369844
6.78,0.423023677,0.032551787,-0.423023677,-0.032551787
6.79,0.428166108,0.031723042,-0.428166108,-0.031723042
6.8,0.43316551,0.030883707,-0.43316551,-0.030883707
6.81,0.438017837,0.030033881,-0.438017837,-0.030033881
6.82,0.442719263,0.029173707,-0.442719263,-0.029173707
6.83,0.447266144,0.028303354,-0.447266144,-0.028303354
6.84,0.451654844,0.027422994,-0.451654844,-0.027422994
6.85,0.455881789,0.026532808,-0.455881789,-0.026532808
6.86,0.459943717,0.02563302,-0.459943717,-0.02563302
6.87,0.46383745,0.024723862,-0.46383745,-0.024723862
6.88,0.467559817,0.02380557,-0.467559817,-0.02380557
6.89,0.471107828,0.022878397,-0.471107828,-0.022878397
6.9,0.474478778,0.021942629,-0.474478778,-0.021942629
6.91,0.47766999,0.020998552,-0.47766999,-0.020998552
6.92,0.480678815,0.020046454,-0.480678815,-0.020046454
6.93,0.483502918,0.019086652,-0.483502918,-0.019086652
6.94,0.486140143,0.018119476,-0.486140143,-0.018119476
6.95,0.488588338,0.017145255,-0.488588338,-0.017145255
6.96,0.490845467,0.016164327,-0.490845467,-0.016164327
6.97,0.492909855,0.015177053,-0.492909855,-0.015177053
6.98,0.494779898,0.014183797,-0.494779898,-0.014183797
6.99,0.496454005,0.013184923,-0.496454005,-0.013184923
7,0.497930834,0.01218081,-0.497930834,-0.01218081
7.01,0.499209336,0.011171845,-0.499209336,-0.011171845
7.02,0.500288474,0.01015842,-0.500288474,-0.01015842
7.03,0.501167222,0.009140925,-0.501167222,-0.009140925
7.04,0.50184495,0.008119764,-0.50184495,-0.008119764
7.05,0.502321307,0.007095345,-0.502321307,-0.007095345
7.06,0.502595945,0.006068077,-0.502595945,-0.006068077
7.07,0.502668518,0.00503837,-0.502668518,-0.00503837
7.08,0.502538755,0.004006635,-0.502538755,-0.004006635
7.09,0.502206896,0.002973288,-0.502206896,-0.002973288
7.1,0.501673399,0.001938748,-0.501673399,-0.001938748
7.11,0.50093872,0.000903429,-0.50093872,-0.000903429
7.12,0.500003318,-0.000132252,-0.500003318,0.000132252
7.13,0.498867723,-0.001167879,-0.498867723,0.001167879
7.14,0.497532975,-0.002203038,-0.497532975,0.002203038
7.15,0.496000326,-0.003237323,-0.496000326,0.003237323
7.16,0.494271029,-0.004270327,-0.494271029,0.004270327
7.17,0.492346335,-0.005301644,-0.492346335,0.005301644
7.18,0.490227568,-0.006330867,-0.490227568,0.006330867
7.19,0.487916546,-0.007357605,-0.487916546,0.007357605
7.2,0.48541529,-0.008381478,-0.48541529,0.008381478
7.21,0.48272582,-0.009402106,-0.48272582,0.009402106
7.22,0.47985016,-0.010419109,-0.47985016,0.010419109
7.23,0.476790399,-0.011432108,-0.476790399,0.011432108
7.24,0.473549093,-0.012440751,-0.473549093,0.012440751
7.25,0.470128992,-0.013444702,-0.470128992,0.013444702
7.26,0.466532845,-0.014443625,-0.466532845,0.014443625
7.27,0.462763404,-0.015437185,-0.462763404,0.015437185
7.28,0.45882348,-0.016425049,-0.45882348,0.016425049
7.29,0.454716319,-0.017406922,-0.454716319,0.017406922
7.3,0.450445341,-0.018382532,-0.450445341,0.018382532
7.31,0.446013966,-0.019351605,-0.446013966,0.019351605
7.32,0.441425618,-0.02031387,-0.441425618,0.02031387
7.33,0.436683775,-0.021269059,-0.436683775,0.021269059
7.34,0.431792302,-0.022216954,-0.431792302,0.022216954
7.35,0.426755221,-0.023157368,-0.426755221,0.023157368
7.36,0.421576553,-0.024090112,-0.421576553,0.024090112
7.37,0.416260321,-0.025014998,-0.416260321,0.025014998
7.38,0.410810597,-0.025931845,-0.410810597,0.025931845
7.39,0.405231787,-0.026840536,-0.405231787,0.026840536
7.4,0.39952843,-0.027740991,-0.39952843,0.027740991
7.41,0.393705064,-0.028633132,-0.393705064,0.028633132
7.42,0.387766225,-0.02951688,-0.387766225,0.02951688
7.43,0.381716497,-0.030392163,-0.381716497,0.030392163
7.44,0.375560732,-0.031258993,-0.375560732,0.031258993
7.45,0.369303888,-0.032117429,-0.369303888,0.032117429
7.46,0.362950922,-0.03296753,-0.362950922,0.03296753
7.47,0.35650679,-0.033809358,-0.35650679,0.033809358
7.48,0.349976492,-0.034642986,-0.349976492,0.034642986
7.49,0.343365234,-0.035468597,-0.343365234,0.035468597
7.5,0.336678259,-0.036286409,-0.336678259,0.036286409
7.51,0.329920812,-0.037096639,-0.329920812,0.037096639
7.52,0.32309815,-0.037899516,-0.32309815,0.037899516
7.53,0.31621564,-0.038695365,-0.31621564,0.038695365
7.54,0.309278697,-0.03948458,-0.309278697,0.03948458
7.55,0.302292736,-0.04026756,-0.302292736,0.04026756
7.56,0.295263176,-0.041044707,-0.295263176,0.041044707
7.57,0.288195497,-0.041816538,-0.288195497,0.041816538
7.58,0.281095194,-0.042583672,-0.281095194,0.042583672
7.59,0.273967762,-0.043346729,-0.273967762,0.043346729
7.6,0.266818697,-0.044106339,-0.266818697,0.044106339
7.61,0.2596535,-0.044863271,-0.2596535,0.044863271
7.62,0.252477653,-0.045618397,-0.252477653,0.045618397
7.63,0.245296636,-0.046372595,-0.245296636,0.046372595
7.64,0.238115909,-0.047126821,-0.238115909,0.047126821
7.65,0.230940869,-0.047882212,-0.230940869,0.047882212
7.66,0.223776899,-0.048639925,-0.223776899,0.048639925
7.67,0.216629364,-0.049401168,-0.216629364,0.049401168
7.68,0.209503502,-0.050167386,-0.209503502,0.050167386
7.69,0.20240451,-0.050940093,-0.20240451,0.050940093
7.7,0.195337564,-0.051720832,-0.195337564,0.051720832
7.71,0.188307673,-0.052511402,-0.188307673,0.052511402
7.72,0.181319761,-0.053313719,-0.181319761,0.053313719
7.73,0.174378689,-0.054129779,-0.174378689,0.054129779
7.74,0.167489084,-0.054961874,-0.167489084,0.054961874
7.75,0.160655507,-0.05581237,-0.160655507,0.05581237
7.76,0.153882339,-0.056683837,-0.153882339,0.056683837
7.77,0.147173673,-0.057579154,-0.147173673,0.057579154
7.78,0.140533532,-0.058501265,-0.140533532,0.058501265
7.79,0.13396557,-0.059453469,-0.13396557,0.059453469
7.8,0.127473229,-0.060439249,-0.127473229,0.060439249
7.81,0.121059582,-0.061462393,-0.121059582,0.061462393
7.82,0.114727393,-0.062526927,-0.114727393,0.062526927
7.83,0.108478989,-0.063637177,-0.108478989,0.063637177
7.84,0.102316286,-0.064797729,-0.102316286,0.064797729
7.85,0.096240628,-0.066013482,-0.096240628,0.066013482
7.86,0.090252873,-0.067289566,-0.090252873,0.067289566
7.87,0.084353194,-0.068631384,-0.084353194,0.068631384
7.88,0.078541098,-0.070044534,-0.078541098,0.070044534
7.89,0.072815392,-0.071534772,-0.072815392,0.071534772
7.9,0.067174005,-0.073107944,-0.067174005,0.073107944
7.91,0.061614142,-0.074769893,-0.061614142,0.074769893
7.92,0.056132112,-0.076526355,-0.056132112,0.076526355
7.93,0.050723395,-0.078382834,-0.050723395,0.078382834
7.94,0.045382694,-0.080344471,-0.045382694,0.080344471
7.95,0.040104003,-0.082415925,-0.040104003,0.082415925
7.96,0.034880701,-0.084601227,-0.034880701,0.084601227
7.97,0.029705699,-0.086903678,-0.029705699,0.086903678
7.98,0.024571611,-0.089325778,-0.024571611,0.089325778
7.99,0.019470915,-0.091869187,-0.019470915,0.091869187
8,0.014396124,-0.094534686,-0.014396124,0.094534686
8.01,0.009339956,-0.097322206,-0.009339956,0.097322206
8.02,0.004295464,-0.100230889,-0.004295464,0.100230889
8.03,-0.000743859,-0.103259155,0.000743859,0.103259155
8.04,-0.005783981,-0.106404763,0.005783981,0.106404763
8.05,-0.010830275,-0.109664909,0.010830275,0.109664909
8.06,-0.015887506,-0.113036322,0.015887506,0.113036322
8.07,-0.020959815,-0.116515335,0.020959815,0.116515335
8.08,-0.026050718,-0.120097956,0.026050718,0.120097956
8.09,-0.031163126,-0.123779935,0.031163126,0.123779935
8.1,-0.036299385,-0.127556825,0.036299385,0.127556825
8.11,-0.041461308,-0.131424023,0.041461308,0.131424023
8.12,-0.046650197,-0.135376809,0.046650197,0.135376809
8.13,-0.051866886,-0.139410377,0.051866886,0.139410377
8.14,-0.057111786,-0.14351986,0.057111786,0.14351986
8.15,-0.062384917,-0.147700352,0.062384917,0.147700352
8.16,-0.067685934,-0.151946924,0.067685934,0.151946924
8.17,-0.073014152,-0.156254631,0.073014152,0.156254631
8.18,-0.078368609,-0.160618529,0.078368609,0.160618529
8.19,-0.083748052,-0.165033679,0.083748052,0.165033679
8.2,-0.089150978,-0.169495153,0.089150978,0.169495153
8.21,-0.094575675,-0.173998041,0.094575675,0.173998041
8.22,-0.100020204,-0.178537453,0.100020204,0.178537453
8.23,-0.105482452,-0.183108522,0.105482452,0.183108522
8.24,-0.110960137,-0.187706407,0.110960137,0.187706407
8.25,-0.116450815,-0.192326299,0.116450815,0.192326299
8.26,-0.121951911,-0.196963415,0.121951911,0.196963415
8.27,-0.127460725,-0.201613006,0.127460725,0.201613006
8.28,-0.132974431,-0.206270362,0.132974431,0.206270362
8.29,-0.138490116,-0.210930801,0.138490116,0.210930801
8.3,-0.144004773,-0.215589684,0.144004773,0.215589684
8.31,-0.149515304,-0.220242412,0.149515304,0.220242412
8.32,-0.155018558,-0.224884418,0.155018558,0.224884418
8.33,-0.160511295,-0.229511193,0.160511295,0.229511193
8.34,-0.165990248,-0.234118252,0.165990248,0.234118252
8.35,-0.171452076,-0.23870118,0.171452076,0.23870118
8.36,-0.176893419,-0.243255586,0.176893419,0.243255586
8.37,-0.182310869,-0.24777715,0.182310869,0.24777715
8.38,-0.187700999,-0.252261586,0.187700999,0.252261586
8.39,-0.193060357,-0.256704673,0.193060357,0.256704673
8.4,-0.198385477,-0.261102244,0.198385477,0.261102244
8.41,-0.203672886,-0.265450183,0.203672886,0.265450183
8.42,-0.208919103,-0.269744446,0.208919103,0.269744446
8.43,-0.214120649,-0.273981024,0.214120649,0.273981024
8.44,-0.219274058,-0.278156024,0.219274058,0.278156024
8.45,-0.224375866,-0.282265575,0.224375866,0.282265575
8.46,-0.229422621,-0.286305858,0.229422621,0.286305858
8.47,-0.23441091,-0.290273194,0.23441091,0.290273194
8.48,-0.239337329,-0.294163922,0.239337329,0.294163922
8.49,-0.244198494,-0.297974438,0.244198494,0.297974438
8.5,-0.248991085,-0.30170129,0.248991085,0.30170129
8.51,-0.253711792,-0.305341047,0.253711792,0.305341047
8.52,-0.258357336,-0.308890338,0.258357336,0.308890338
8.53,-0.262924524,-0.312345957,0.262924524,0.312345957
8.54,-0.267410179,-0.31570472,0.267410179,0.31570472
8.55,-0.271811159,-0.318963511,0.271811159,0.318963511
8.56,-0.276124429,-0.322119384,0.276124429,0.322119384
8.57,-0.280346975,-0.325169423,0.280346975,0.325169423
8.58,-0.284475824,-0.328110781,0.284475824,0.328110781
8.59,-0.288508128,-0.330940791,0.288508128,0.330940791
8.6,-0.292441064,-0.333656822,0.292441064,0.333656822
8.61,-0.296271857,-0.336256309,0.296271857,0.336256309
8.62,-0.299997873,-0.338736884,0.299997873,0.338736884
8.63,-0.303616505,-0.34109621,0.303616505,0.34109621
8.64,-0.307125176,-0.343331996,0.307125176,0.343331996
8.65,-0.310521511,-0.345442206,0.310521511,0.345442206
8.66,-0.313803194,-0.347424878,0.313803194,0.347424878
8.67,-0.316967905,-0.349278047,0.316967905,0.349278047
8.68,-0.320013381,-0.35099982,0.320013381,0.35099982
8.69,-0.322937605,-0.352588601,0.322937605,0.352588601
8.7,-0.325738629,-0.354042876,0.325738629,0.354042876
8.71,-0.328414505,-0.355361132,0.328414505,0.355361132
8.72,-0.330963325,-0.356541902,0.330963325,0.356541902
8.73,-0.333383436,-0.357584015,0.333383436,0.357584015
8.74,-0.335673295,-0.358486424,0.335673295,0.358486424
8.75,-0.337831356,-0.359248082,0.337831356,0.359248082
8.76,-0.339856101,-0.359867968,0.339856101,0.359867968
8.77,-0.34174626,-0.360345343,0.34174626,0.360345343
8.78,-0.343500718,-0.360679633,0.343500718,0.360679633
8.79,-0.34511836,-0.360870267,0.34511836,0.360870267
8.8,-0.346598085,-0.360916688,0.346598085,0.360916688
8.81,-0.347939023,-0.360818588,0.347939023,0.360818588
8.82,-0.349140503,-0.360575869,0.349140503,0.360575869
8.83,-0.350201861,-0.360188438,0.350201861,0.360188438
8.84,-0.351122437,-0.359656212,0.351122437,0.359656212
8.85,-0.351901772,-0.358979311,0.351901772,0.358979311
8.86,-0.35253965,-0.358158107,0.35253965,0.358158107
8.87,-0.353035868,-0.357192986,0.353035868,0.357192986
8.88,-0.353390227,-0.356084336,0.353390227,0.356084336
8.89,-0.353602686,-0.354832705,0.353602686,0.354832705
8.9,-0.353673485,-0.353438921,0.353673485,0.353438921
8.91,-0.353602893,-0.351903836,0.353602893,0.351903836
8.92,-0.353391175,-0.350228305,0.353391175,0.350228305
8.93,-0.353038677,-0.348413258,0.353038677,0.348413258
8.94,-0.35254611,-0.346459977,0.35254611,0.346459977
8.95,-0.351914267,-0.344369821,0.351914267,0.344369821
8.96,-0.351143945,-0.342144149,0.351143945,0.342144149
8.97,-0.350235939,-0.339784322,0.350235939,0.339784322
8.98,-0.34919114,-0.337291793,0.34919114,0.337291793
8.99,-0.348010823,-0.334668365,0.348010823,0.334668365
9,-0.346696357,-0.331915924,0.346696357,0.331915924
9.01,-0.345249114,-0.32903636,0.345249114,0.32903636
9.02,-0.343670464,-0.326031557,0.343670464,0.326031557
9.03,-0.341961833,-0.322903457,0.341961833,0.322903457
9.04,-0.340125004,-0.319654308,0.340125004,0.319654308
9.05,-0.338161901,-0.316286476,0.338161901,0.316286476
9.06,-0.336074448,-0.312802327,0.336074448,0.312802327
9.07,-0.333864569,-0.309204225,0.333864569,0.309204225
9.08,-0.331534216,-0.305494561,0.331534216,0.305494561
9.09,-0.329085647,-0.301675978,0.329085647,0.301675978
9.1,-0.326521306,-0.297751254,0.326521306,0.297751254
9.11,-0.323843638,-0.293723171,0.323843638,0.293723171
9.12,-0.321055087,-0.289594511,0.321055087,0.289594511
9.13,-0.31815811,-0.285368066,0.31815811,0.285368066
9.14,-0.315155408,-0.281046809,0.315155408,0.281046809
9.15,-0.312049899,-0.27663386,0.312049899,0.27663386
9.16,-0.308844506,-0.272132342,0.308844506,0.272132342
9.17,-0.305542155,-0.267545378,0.305542155,0.267545378
9.18,-0.302145776,-0.262876092,0.302145776,0.262876092
9.19,-0.298658473,-0.25812773,0.298658473,0.25812773
9.2,-0.295083587,-0.253303661,0.295083587,0.253303661
9.21,-0.291424477,-0.248407262,0.291424477,0.248407262
9.22,-0.287684498,-0.243441909,0.287684498,0.243441909
9.23,-0.283867009,-0.238410978,0.283867009,0.238410978
9.24,-0.279975484,-0.233317911,0.279975484,0.233317911
9.25,-0.276013633,-0.228166231,0.276013633,0.228166231
9.26,-0.271985191,-0.222959466,0.271985191,0.222959466
9.27,-0.267893897,-0.21770114,0.267893897,0.21770114
9.28,-0.263743486,-0.212394781,0.263743486,0.212394781
9.29,-0.259537784,-0.207043939,0.259537784,0.207043939
9.3,-0.255280809,-0.201652186,0.255280809,0.201652186
9.31,-0.250976591,-0.19622308,0.250976591,0.19622308
