t,x1,y1,x2,y2,x3,y3
3.23,0.935942455,0.271279317,0.062674561,-0.057767444,-0.998617015,-0.213511872
3.24,0.930365319,0.275323923,0.072082518,-0.06630719,-1.002447837,-0.209016733
3.25,0.92465489,0.279319036,0.081514966,-0.074814791,-1.006169856,-0.204504244
3.26,0.918809717,0.283261746,0.090974926,-0.083285969,-1.009784643,-0.199975776
3.27,0.912828464,0.287148887,0.100465264,-0.091716346,-1.013293728,-0.195432541
3.28,0.906709837,0.290977216,0.109988787,-0.100101509,-1.016698624,-0.190875707
3.29,0.900452556,0.294743457,0.119548284,-0.108437033,-1.020000841,-0.186306424
3.3,0.894055492,0.298444088,0.129146342,-0.116718379,-1.023201834,-0.18172571
3.31,0.8875176,0.302075473,0.138785436,-0.12494095,-1.026303036,-0.177134524
3.32,0.880837846,0.305633958,0.148468027,-0.13310014,-1.029305873,-0.172533818
3.33,0.874015373,0.309115672,0.15819635,-0.141191232,-1.032211723,-0.16792444
3.34,0.867049472,0.312516595,0.167972449,-0.149209426,-1.035021922,-0.163307169
3.35,0.859939445,0.315832696,0.177798357,-0.157149916,-1.037737802,-0.15868278
3.36,0.85268478,0.319059773,0.187675873,-0.165007801,-1.040360653,-0.154051972
3.37,0.845285197,0.322193453,0.19760651,-0.172778085,-1.042891707,-0.149415368
3.38,0.837740433,0.325229351,0.207591763,-0.180455763,-1.045332196,-0.144773588
3.39,0.8300504,0.328162965,0.21763291,-0.188035765,-1.04768331,-0.1401272
3.4,0.822215342,0.330989622,0.227730836,-0.195512927,-1.049946178,-0.135476695
3.41,0.814235535,0.333704637,0.237886384,-0.202882078,-1.05212192,-0.13082256
3.42,0.806111408,0.336303255,0.248100218,-0.210138009,-1.054211626,-0.126165246
3.43,0.79784381,0.338780585,0.258372505,-0.217275452,-1.056216315,-0.121505134
3.44,0.789433664,0.341131726,0.268703329,-0.224289133,-1.058136993,-0.116842593
3.45,0.780882005,0.343351743,0.27909264,-0.231173766,-1.059974645,-0.112177977
3.46,0.772190362,0.345435636,0.289539819,-0.237924064,-1.061730181,-0.107511572
3.47,0.763360393,0.347378406,0.300044095,-0.244534755,-1.063404488,-0.102843651
3.48,0.754393836,0.349175045,0.310604607,-0.251000567,-1.064998443,-0.098174478
3.49,0.745292943,0.350820573,0.321219903,-0.257316309,-1.066512846,-0.093504263
3.5,0.73606018,0.352310047,0.331888287,-0.263476848,-1.067948467,-0.0888332
3.51,0.726698062,0.353638531,0.342608007,-0.269477056,-1.069306069,-0.084161474
3.52,0.717209588,0.354801207,0.353376757,-0.275311971,-1.070586345,-0.079489236
3.53,0.707598065,0.355793378,0.364191881,-0.280976769,-1.071789946,-0.07481661
3.54,0.697866823,0.356610355,0.375050696,-0.286466634,-1.072917518,-0.070143721
3.55,0.68801961,0.357247644,0.38595004,-0.291776979,-1.07396965,-0.065470665
3.56,0.678060549,0.357700994,0.396886323,-0.296903478,-1.074946872,-0.060797516
3.57,0.667993784,0.357966167,0.40785593,-0.301841821,-1.075849714,-0.056124347
3.58,0.657823774,0.358039164,0.418854883,-0.306587953,-1.076678657,-0.051451211
3.59,0.647555383,0.357916379,0.429878733,-0.311138235,-1.077434116,-0.046778144
3.6,0.637193502,0.357594244,0.440922998,-0.315489067,-1.078116501,-0.042105177
3.61,0.626743229,0.357069422,0.451982957,-0.319637091,-1.078726185,-0.037432331
3.62,0.616210031,0.356339134,0.463053439,-0.323579523,-1.07926347,-0.032759611
3.63,0.605599417,0.355400685,0.474129228,-0.327313664,-1.079728645,-0.028087021
3.64,0.594917014,0.354251601,0.485204959,-0.330837045,-1.080121972,-0.023414557
3.65,0.584168703,0.352890024,0.496274941,-0.33414782,-1.080443644,-0.018742204
3.66,0.573360395,0.351314208,0.507333444,-0.33724426,-1.08069384,-0.014069948
3.67,0.562498107,0.349522832,0.518374585,-0.340125065,-1.080872693,-0.009397767
3.68,0.551587931,0.347515044,0.529392358,-0.342789405,-1.080980289,-0.004725639
3.69,0.540635973,0.345290121,0.540380727,-0.345236584,-1.0810167,-5.35376E-05
3.7,0.529648354,0.342847976,0.55133358,-0.347466539,-1.080981934,0.004618563
3.71,0.51863118,0.34018875,0.562244794,-0.34947944,-1.080875974,0.009290691
3.72,0.507590522,0.337312915,0.57310825,-0.351275785,-1.080698772,0.01396287
3.73,0.496532336,0.334221521,0.583917884,-0.352856644,-1.08045022,0.018635123
3.74,0.485462547,0.330915725,0.594667652,-0.354223198,-1.080130199,0.023307473
3.75,0.474386898,0.32739723,0.605351634,-0.355377165,-1.079738532,0.027979935
3.76,0.46331099,0.323668059,0.615964018,-0.356320579,-1.079275007,0.03265252
3.77,0.452240326,0.319730433,0.626499065,-0.357055669,-1.078739391,0.037325236
3.78,0.441180085,0.315587121,0.6369513,-0.3575852,-1.078131386,0.041998079
3.79,0.430135362,0.311241008,0.647315317,-0.357912049,-1.077450678,0.046671042
3.8,0.419110965,0.306695342,0.657585943,-0.358039447,-1.076696908,0.051344105
3.81,0.408111397,0.301953707,0.667758271,-0.357970947,-1.075869669,0.056017239
3.82,0.397141064,0.297019785,0.677827475,-0.357710193,-1.074968539,0.060690408
3.83,0.386203902,0.291897657,0.68778913,-0.35726121,-1.073993032,0.065363554
3.84,0.375303685,0.286591523,0.697638955,-0.356628136,-1.07294264,0.070036613
3.85,0.364443917,0.281105766,0.707372903,-0.355815274,-1.071816819,0.074709507
3.86,0.353627648,0.27544503,0.716987322,-0.354827164,-1.070614969,0.079382134
3.87,0.342857839,0.269614001,0.726478639,-0.353668386,-1.069336477,0.084054385
3.88,0.332136976,0.263617574,0.735843696,-0.352343698,-1.067980672,0.088726124
3.89,0.321467278,0.257460738,0.745079571,-0.350857934,-1.066546849,0.093397196
3.9,0.310850776,0.251148542,0.754183504,-0.349215978,-1.06503428,0.098067435
3.91,0.300288988,0.244686163,0.763153185,-0.347422798,-1.063442173,0.102736635
3.92,0.289783327,0.238078796,0.771986397,-0.345483376,-1.061769724,0.10740458
3.93,0.279334826,0.231331691,0.780681251,-0.343402714,-1.060016077,0.112071023
3.94,0.268944177,0.224450128,0.789236157,-0.341185812,-1.058180334,0.116735684
3.95,0.258611959,0.217439395,0.797649621,-0.338837666,-1.056261581,0.121398271
3.96,0.248338285,0.210304778,0.805920555,-0.336363216,-1.05425884,0.126058439
3.97,0.238123128,0.203051555,0.814047987,-0.33376738,-1.052171115,0.130715825
3.98,0.227966211,0.195684984,0.82203116,-0.331055019,-1.049997371,0.135370034
3.99,0.217866901,0.188210277,0.82986962,-0.328230894,-1.047736521,0.140020618
4,0.207824493,0.18063263,0.837562974,-0.325299745,-1.045387467,0.144667115
4.01,0.197837931,0.172957171,0.845111122,-0.322266173,-1.042949054,0.149309002
4.02,0.187905987,0.16518898,0.852514111,-0.3191347,-1.040420098,0.153945719
4.03,0.178027297,0.157333103,0.859772094,-0.315909783,-1.037799392,0.15857668
4.04,0.168200185,0.149394482,0.866885486,-0.3125957,-1.035085671,0.163201218
4.05,0.158422914,0.14137804,0.873854748,-0.30919669,-1.032277662,0.16781865
4.06,0.148693524,0.133288613,0.88068052,-0.30571684,-1.029374044,0.172428227
4.07,0.139009878,0.12513096,0.887363584,-0.302160097,-1.026373461,0.177029137
4.08,0.129369782,0.116909817,0.893904765,-0.298530364,-1.023274547,0.181620547
4.09,0.119770798,0.108629802,0.90030508,-0.294831319,-1.020075879,0.186201517
4.1,0.110210421,0.100295497,0.906565597,-0.291066568,-1.016776018,0.190771072
4.11,0.100686076,0.091911446,0.912687434,-0.287239645,-1.01337351,0.195328199
4.12,0.091194988,0.083482082,0.918671863,-0.283353842,-1.009866851,0.19987176
4.13,0.081734346,0.075011817,0.924520179,-0.279412401,-1.006254526,0.204400584
4.14,0.072301278,0.066505024,0.930233725,-0.275418475,-1.002535003,0.208913451
4.15,0.062892769,0.057965986,0.935813943,-0.271374984,-0.998706713,0.213408999
4.16,0.053505787,0.049398975,0.941262293,-0.267284814,-0.99476808,0.217885839
4.17,0.044137245,0.040808229,0.946580269,-0.263150744,-0.990717513,0.222342515
4.18,0.034783973,0.032197925,0.951769425,-0.258975341,-0.986553398,0.226777416
4.19,0.025442792,0.023572237,0.956831325,-0.254761147,-0.982274117,0.23118891
4.2,0.016110487,0.014935313,0.961767554,-0.250510585,-0.977878042,0.235575272
4.21,0.006783809,0.006291274,0.96657973,-0.246225894,-0.973363539,0.239934619
4.22,-0.002540497,-0.002355757,0.97126947,-0.241909291,-0.968728974,0.244265048
4.23,-0.011865692,-0.011001668,0.975838404,-0.237562869,-0.963972712,0.248564537
4.24,-0.021195032,-0.019642341,0.980288166,-0.233188562,-0.959093134,0.252830903
4.25,-0.030531774,-0.028273656,0.984620392,-0.228788288,-0.954088618,0.257061944
4.26,-0.039879149,-0.036891477,0.988836712,-0.224363837,-0.948957563,0.261255314
4.27,-0.049240347,-0.045491641,0.992938747,-0.219916866,-0.943698401,0.265408507
4.28,-0.058618552,-0.054069977,0.996928117,-0.21544902,-0.938309564,0.269518997
4.29,-0.068016888,-0.062622273,1.000806422,-0.210961813,-0.932789534,0.273584086
4.3,-0.077438402,-0.071144269,1.004575242,-0.206456654,-0.92713684,0.277600924
4.31,-0.086886142,-0.079631701,1.008236158,-0.201934944,-0.921350016,0.281566645
4.32,-0.096363038,-0.088080232,1.011790715,-0.197397955,-0.915427677,0.285478187
4.33,-0.105871898,-0.096485449,1.015240427,-0.192846856,-0.909368529,0.289332305
4.34,-0.115415527,-0.104842939,1.018586808,-0.188282811,-0.903171281,0.29312575
4.35,-0.124996655,-0.11314824,1.02183135,-0.183706928,-0.896834695,0.296855167
4.36,-0.134617758,-0.121396756,1.024975484,-0.179120162,-0.890357726,0.300516918
4.37,-0.144281263,-0.129583864,1.02802063,-0.174523451,-0.883739367,0.304107315
4.38,-0.153989581,-0.137704933,1.030968204,-0.16991772,-0.876978623,0.307622653
4.39,-0.163744862,-0.145755206,1.033819564,-0.165303784,-0.870074702,0.31105899
4.4,-0.173549032,-0.153729834,1.036576022,-0.160682382,-0.86302699,0.314412217
4.41,-0.183404012,-0.161623967,1.03923889,-0.156054254,-0.855834878,0.317678221
4.42,-0.193311596,-0.1694327,1.041809453,-0.151420094,-0.848497858,0.320852794
4.43,-0.203273151,-0.17715099,1.04428892,-0.146780491,-0.841015768,0.323931481
4.44,-0.21328996,-0.184773769,1.046678483,-0.142136016,-0.833388523,0.326909786
4.45,-0.223363279,-0.192295964,1.04897933,-0.137487234,-0.825616051,0.329783198
4.46,-0.233493968,-0.1997124,1.051192585,-0.13283463,-0.817698618,0.33254703
4.47,-0.243682541,-0.207017851,1.053319317,-0.128178634,-0.809636776,0.335196486
4.48,-0.253929504,-0.214207089,1.055360593,-0.123519677,-0.801431089,0.337726766
4.49,-0.264235184,-0.221274855,1.057317453,-0.11885816,-0.79308227,0.340133015
4.5,-0.274599308,-0.228215856,1.059190854,-0.114194407,-0.784591546,0.342410263
4.51,-0.28502148,-0.235024806,1.060981733,-0.109528731,-0.775960254,0.344553537
4.52,-0.295501273,-0.241696412,1.062691026,-0.10486144,-0.767189753,0.346557852
4.53,-0.306037743,-0.248225407,1.064319597,-0.10019279,-0.758281854,0.348418197
4.54,-0.316629503,-0.254606594,1.065868256,-0.095522997,-0.749238753,0.35012959
4.55,-0.327275151,-0.260834778,1.067337808,-0.090852276,-0.740062657,0.351687054
4.56,-0.337973034,-0.266904812,1.068729029,-0.086180824,-0.730755996,0.353085636
4.57,-0.348720873,-0.27281172,1.070042617,-0.08150879,-0.721321744,0.354320509
4.58,-0.359516302,-0.278550563,1.071279257,-0.076836318,-0.711762954,0.35538688
4.59,-0.370356705,-0.284116497,1.072439604,-0.072163536,-0.702082899,0.356280033
4.6,-0.381238916,-0.289504939,1.073524246,-0.067490541,-0.69228533,0.35699548
4.61,-0.392159692,-0.294711353,1.074533758,-0.062817425,-0.682374067,0.357528778
4.62,-0.403115472,-0.299731389,1.075468678,-0.058144263,-0.672353206,0.357875652
4.63,-0.414102227,-0.304561038,1.076329479,-0.053471107,-0.662227252,0.358032145
4.64,-0.425115875,-0.309196336,1.077116627,-0.048798008,-0.652000752,0.357994344
4.65,-0.436151977,-0.313633633,1.077830539,-0.044124999,-0.641678562,0.357758632
4.66,-0.447205738,-0.317869664,1.078471578,-0.039452099,-0.63126584,0.357321763
4.67,-0.458272317,-0.321901212,1.079040098,-0.034779326,-0.620767781,0.356680538
4.68,-0.46934653,-0.325725519,1.079536397,-0.030106683,-0.610189867,0.355832202
4.69,-0.48042296,-0.329340208,1.079960726,-0.025434166,-0.599537766,0.354774373
4.7,-0.491496146,-0.332742972,1.08031333,-0.020761768,-0.588817183,0.35350474
4.71,-0.502560349,-0.335932099,1.080594385,-0.016089474,-0.578034035,0.352021573
4.72,-0.513609713,-0.338906209,1.080804033,-0.011417264,-0.567194321,0.350323474
4.73,-0.524638338,-0.34166404,1.080942406,-0.006745118,-0.556304067,0.348409158
4.74,-0.535640169,-0.344205015,1.081009562,-0.002073008,-0.545369392,0.346278023
4.75,-0.546609118,-0.346528817,1.081005534,0.002599089,-0.534396416,0.343929729
4.76,-0.557539075,-0.348635312,1.080930339,0.007271201,-0.523391264,0.34136411
4.77,-0.56842392,-0.350525076,1.080783918,0.011943354,-0.512359998,0.338581722
4.78,-0.579257555,-0.35219887,1.080566195,0.016615573,-0.50130864,0.335583297
4.79,-0.590033907,-0.353657703,1.08027707,0.021287879,-0.490243164,0.332369824
4.8,-0.600747041,-0.354903257,1.079916371,0.02596029,-0.47916933,0.328942966
4.81,-0.611391064,-0.35593732,1.079483911,0.030632821,-0.468092847,0.325304499
4.82,-0.621960188,-0.356762,1.078979473,0.035305481,-0.457019285,0.321456518
4.83,-0.632448881,-0.357379962,1.078402769,0.03997827,-0.445953889,0.317401692
4.84,-0.64285165,-0.357793936,1.077753507,0.044651183,-0.434901857,0.313142752
4.85,-0.653163215,-0.358007001,1.077031346,0.049324208,-0.423868131,0.308682793
4.86,-0.663378614,-0.358022649,1.07623589,0.053997316,-0.412857276,0.304025334
4.87,-0.673492924,-0.357844419,1.075366732,0.058670476,-0.401873809,0.299173944
4.88,-0.683501545,-0.357476181,1.074423416,0.063343641,-0.390921871,0.29413254
4.89,-0.6934002,-0.356922076,1.073405431,0.068016746,-0.380005231,0.28890533
4.9,-0.703184662,-0.356186282,1.072312262,0.072689725,-0.369127601,0.283496558
4.91,-0.712851119,-0.355273253,1.071143331,0.077362483,-0.358292211,0.277910771
4.92,-0.722396049,-0.354187592,1.069898017,0.08203491,-0.347501968,0.272152681
4.93,-0.731815993,-0.352933932,1.068575693,0.086706891,-0.3367597,0.266227041
4.94,-0.741107977,-0.351517098,1.06717566,0.091378275,-0.326067683,0.260138823
4.95,-0.750269247,-0.349941969,1.065697191,0.096048894,-0.315427944,0.253893075
4.96,-0.759297151,-0.348213455,1.064139541,0.100718574,-0.30484239,0.247494882
4.97,-0.768189535,-0.346336545,1.062501898,0.105387092,-0.294312363,0.240949453
4.98,-0.776944397,-0.344316237,1.060783423,0.110054214,-0.283839026,0.234262023
4.99,-0.785559878,-0.342157536,1.058983258,0.114719688,-0.27342338,0.227437848
5,-0.794034588,-0.339865428,1.057100474,0.119383211,-0.263065886,0.220482217
5.01,-0.802367228,-0.337444887,1.055134126,0.124044465,-0.252766897,0.213400422
5.02,-0.810556687,-0.334900858,1.053083239,0.128703109,-0.242526552,0.206197749
5.03,-0.81860225,-0.332238193,1.050946774,0.133358741,-0.232344524,0.198879452
5.04,-0.82650326,-0.329461724,1.04872368,0.138010948,-0.222220419,0.191450776
5.05,-0.83425927,-0.326576209,1.046412867,0.14265928,-0.212153596,0.18391693
5.06,-0.841870149,-0.32358627,1.044013187,0.147303221,-0.202143038,0.176283049
5.07,-0.849335799,-0.320496505,1.041523486,0.151942246,-0.192187687,0.168554259
5.08,-0.856656344,-0.317311393,1.038942563,0.156575778,-0.182286219,0.160735615
5.09,-0.863832136,-0.314035256,1.036269167,0.161203169,-0.172437031,0.152832087
5.1,-0.870863555,-0.310672398,1.033502044,0.165823765,-0.162638489,0.144848632
5.11,-0.87775119,-0.307226949,1.030639885,0.170436837,-0.152888695,0.136790112
5.12,-0.884495786,-0.303702898,1.027681346,0.17504159,-0.14318556,0.128661308
5.13,-0.891098112,-0.300104205,1.024625074,0.179637217,-0.133526962,0.120466988
5.14,-0.897559124,-0.296434623,1.021469664,0.184222817,-0.12391054,0.112211807
5.15,-0.903879872,-0.292697785,1.018213685,0.188797425,-0.114333813,0.10390036
5.16,-0.910061433,-0.288897283,1.014855694,0.193360061,-0.104794261,0.095537222
5.17,-0.916105037,-0.285036482,1.011394202,0.197909624,-0.095289164,0.087126858
5.18,-0.922011963,-0.281118654,1.007827699,0.202444961,-0.085815736,0.078673693
5.19,-0.927783521,-0.277147015,1.004154666,0.206964889,-0.076371145,0.070182126
5.2,-0.93342113,-0.273124547,1.000373543,0.211468084,-0.066952413,0.061656462
5.21,-0.938926236,-0.26905417,0.99648276,0.215953182,-0.057556524,0.053100987
5.22,-0.944300309,-0.264938731,0.992480735,0.220418772,-0.048180426,0.044519959
5.23,-0.949544894,-0.260780843,0.988365858,0.224863277,-0.038820964,0.035917566
5.24,-0.954661547,-0.256583069,0.984136513,0.229285082,-0.029474966,0.027297988
5.25,-0.959651837,-0.252347924,0.97979108,0.233682534,-0.020139243,0.01866539
5.26,-0.964517374,-0.248077687,0.975327924,0.238053789,-0.01081055,0.010023898
5.27,-0.969259778,-0.243774574,0.970745412,0.242396941,-0.001485634,0.001377633
5.28,-0.973880669,-0.239440773,0.966041908,0.24671006,0.007838761,-0.007269286
5.29,-0.978381683,-0.235078269,0.961215785,0.250991016,0.017165898,-0.015912747
5.3,-0.982764453,-0.230688958,0.956265426,0.255237584,0.026499028,-0.024548626
5.31,-0.987030615,-0.226274721,0.951189215,0.259447523,0.035841401,-0.033172802
5.32,-0.991181795,-0.221837276,0.945985566,0.263618402,0.04519623,-0.041781126
5.33,-0.995219608,-0.217378231,0.940652925,0.267747647,0.054566683,-0.050369416
5.34,-0.999145667,-0.212899185,0.935189741,0.271832676,0.063955926,-0.058933491
5.35,-1.002961567,-0.208401614,0.929594509,0.275870737,0.073367058,-0.067469123
5.36,-1.006668874,-0.20388687,0.923865792,0.279858891,0.082803082,-0.075972021
5.37,-1.010269155,-0.199356296,0.918002161,0.283794184,0.092266994,-0.084437888
5.38,-1.013763951,-0.19481115,0.912002241,0.28767353,0.10176171,-0.092862379
5.39,-1.017154763,-0.190252559,0.905864777,0.291493609,0.111289986,-0.10124105
5.4,-1.020443086,-0.185681638,0.899588529,0.295251083,0.120854557,-0.109569445
5.41,-1.023630394,-0.181099447,0.893172311,0.298942512,0.130458083,-0.117843066
5.42,-1.026718107,-0.176506917,0.88661512,0.302564203,0.140102987,-0.126057286
5.43,-1.029707632,-0.171904963,0.879915986,0.306112423,0.149791646,-0.13420746
5.44,-1.032600365,-0.167294465,0.873073989,0.309583373,0.159526375,-0.142288908
5.45,-1.035397633,-0.16267619,0.866088449,0.312973003,0.169309184,-0.150296813
5.46,-1.038100748,-0.158050873,0.858958761,0.316277196,0.179141987,-0.158226323
5.47,-1.04071101,-0.153419235,0.851684355,0.319491801,0.189026656,-0.166072565
5.48,-1.043229653,-0.1487819,0.84426495,0.32261244,0.198964703,-0.17383054
5.49,-1.045657882,-0.144139451,0.836700406,0.325634651,0.208957476,-0.1814952
5.5,-1.047996895,-0.139492467,0.828990603,0.328553953,0.219006291,-0.189061485
5.51,-1.050247827,-0.134841449,0.82113574,0.331365692,0.229112088,-0.196524243
5.52,-1.052411773,-0.130186851,0.813136238,0.334065121,0.239275535,-0.20387827
5.53,-1.054489821,-0.125529125,0.804992539,0.336647482,0.249497282,-0.211118357
5.54,-1.056483006,-0.120868668,0.79670539,0.339107914,0.259777616,-0.218239246
5.55,-1.058392308,-0.116205825,0.788275876,0.341441477,0.270116432,-0.225235652
5.56,-1.060218701,-0.111540939,0.7797051,0.343643227,0.280513601,-0.232102288
5.57,-1.061963118,-0.106874317,0.770994439,0.345708178,0.290968679,-0.238833862
5.58,-1.063626423,-0.102206212,0.762145711,0.347631326,0.301480712,-0.245425113
5.59,-1.065209474,-0.097536877,0.753160776,0.349407667,0.312048698,-0.251870789
5.6,-1.066713097,-0.092866539,0.744041707,0.351032202,0.32267139,-0.258165663
5.61,-1.068138043,-0.088195378,0.734791107,0.352500013,0.333346936,-0.264304635
5.62,-1.069485051,-0.083523568,0.725411654,0.3538062,0.344073397,-0.270282632
5.63,-1.070754838,-0.07885127,0.715906177,0.354945896,0.354848662,-0.276094626
5.64,-1.071948044,-0.074178605,0.706278067,0.355914433,0.365669977,-0.281735828
5.65,-1.073065287,-0.069505683,0.696530848,0.356707213,0.376534439,-0.287201529
5.66,-1.074107174,-0.06483261,0.686668135,0.357319672,0.38743904,-0.292487062
5.67,-1.075074234,-0.060159458,0.676694073,0.357747568,0.398380161,-0.297588109
5.68,-1.075966966,-0.055486288,0.666613001,0.357986812,0.409353965,-0.302500524
5.69,-1.076785862,-0.050813159,0.656429306,0.358033347,0.420356556,-0.307220188
5.7,-1.077531345,-0.046140106,0.646147815,0.357883523,0.43138353,-0.311743416
5.71,-1.078203792,-0.041467154,0.63577359,0.357533972,0.442430203,-0.316066818
5.72,-1.078803581,-0.036794323,0.625311715,0.356981351,0.453491866,-0.320187027
5.73,-1.079331028,-0.032121623,0.614767589,0.356222755,0.464563439,-0.324101132
5.74,-1.079786392,-0.027449051,0.604146844,0.355255725,0.475639548,-0.327806675
5.75,-1.080169932,-0.022776602,0.593455126,0.354077834,0.486714806,-0.331301233
5.76,-1.080481854,-0.018104264,0.582698265,0.35268709,0.497783589,-0.334582826
5.77,-1.080722311,-0.013432019,0.571882242,0.351081993,0.508840069,-0.337649973
5.78,-1.080891445,-0.008759848,0.561013061,0.349261147,0.519878384,-0.340501299
5.79,-1.080989335,-0.004087725,0.550096819,0.347223751,0.530892516,-0.343136026
5.8,-1.081016036,0.000584374,0.539139633,0.344969267,0.541876403,-0.345553641
5.81,-1.080971569,0.005256477,0.528147625,0.342497458,0.552823944,-0.347753935
5.82,-1.080855898,0.009928609,0.517126884,0.339808678,0.563729014,-0.349737287
5.83,-1.080668973,0.014600796,0.50608348,0.3369034,0.574585493,-0.351504196
5.84,-1.080410688,0.019273061,0.495023373,0.333782651,0.585387316,-0.353055712
5.85,-1.080080904,0.023945424,0.483952425,0.330447796,0.596128479,-0.35439322
5.86,-1.079679456,0.028617902,0.472876425,0.326900417,0.606803031,-0.35551832
5.87,-1.079206117,0.033290504,0.461800909,0.323142679,0.617405208,-0.356433183
5.88,-1.078660645,0.037963237,0.450731343,0.319176867,0.627929302,-0.357140103
5.89,-1.078042751,0.042636097,0.439672946,0.315005687,0.638369804,-0.357641784
5.9,-1.077352098,0.047309072,0.428630684,0.310632197,0.648721414,-0.357941269
5.91,-1.076588337,0.051982148,0.417609422,0.306059582,0.658978916,-0.358041729
5.92,-1.075751051,0.056655288,0.406613598,0.301291488,0.669137452,-0.357946777
5.93,-1.074839804,0.061328454,0.395647525,0.296331685,0.67919228,-0.35766014
5.94,-1.073854122,0.066001593,0.384715214,0.291184191,0.689138908,-0.357185784
5.95,-1.072793475,0.070674633,0.37382029,0.285853312,0.698973185,-0.356527945
5.96,-1.071657323,0.075347496,0.362966274,0.28034342,0.708691049,-0.355690916
5.97,-1.070445063,0.080020078,0.352156196,0.27465917,0.718288867,-0.354679248
5.98,-1.069156065,0.084692264,0.341392881,0.26880531,0.727763184,-0.353497574
5.99,-1.067789667,0.089363922,0.330678895,0.262786705,0.737110772,-0.352150627
6,-1.06634515,0.09403489,0.320016331,0.256608384,0.746328819,-0.350643274
6.01,-1.064821781,0.098704997,0.309407188,0.250275407,0.755414593,-0.348980404
6.02,-1.063218771,0.103374039,0.298853002,0.243792944,0.764365769,-0.347166983
6.03,-1.061535297,0.10804179,0.288355049,0.237166215,0.773180248,-0.345208005
6.04,-1.059770511,0.112708007,0.277914415,0.230400462,0.781856096,-0.34310847
6.05,-1.057923505,0.117372402,0.267531712,0.223500973,0.790391793,-0.340873376
6.06,-1.055993355,0.122034676,0.257207452,0.216473035,0.798785903,-0.338507711
6.07,-1.053979089,0.126694487,0.246941785,0.209321936,0.807037304,-0.336016423
6.08,-1.051879693,0.13135146,0.236734573,0.202052945,0.815145121,-0.333404405
6.09,-1.049694137,0.136005201,0.226585555,0.194671323,0.823108582,-0.330676524
6.1,-1.047421327,0.140655255,0.216494061,0.187182275,0.830927266,-0.32783753
6.11,-1.045060154,0.145301149,0.206459315,0.179590985,0.838600839,-0.324892135
6.12,-1.042609467,0.149942366,0.196480291,0.171902587,0.846129176,-0.321844953
6.13,-1.040068071,0.15457833,0.186555686,0.164122142,0.853512385,-0.318700472
6.14,-1.037434756,0.159208452,0.176684127,0.156254691,0.860750629,-0.315463143
6.15,-1.034708257,0.163832063,0.166863927,0.148305174,0.86784433,-0.312137236
6.16,-1.031887286,0.168448463,0.15709329,0.140278492,0.874793995,-0.308726954
6.17,-1.028970528,0.173056907,0.147370273,0.132179485,0.881600255,-0.305236392
6.18,-1.025956618,0.177656568,0.137692696,0.124012898,0.888263921,-0.301669467
6.19,-1.022844184,0.182246605,0.128058344,0.115783454,0.89478584,-0.29803006
6.2,-1.019631805,0.18682608,0.118464785,0.107495775,0.90116702,-0.294321855
6.21,-1.016318032,0.191393996,0.108909471,0.099154418,0.907408562,-0.290548414
6.22,-1.01290141,0.195949335,0.099389819,0.090763927,0.913511591,-0.286713262
6.23,-1.009380434,0.20049096,0.089903058,0.082328734,0.919477376,-0.282819694
6.24,-1.005753581,0.205017674,0.080446342,0.07385323,0.925307238,-0.278870904
6.25,-1.002019319,0.209528255,0.071016798,0.065341789,0.93100252,-0.274870044
6.26,-0.998176077,0.214021339,0.06161141,0.056798692,0.936564667,-0.270820031
6.27,-0.994222274,0.218495507,0.05222712,0.048228195,0.941995154,-0.266723703
6.28,-0.990156319,0.222949306,0.042860846,0.039634538,0.947295472,-0.262583844
6.29,-0.985976596,0.227381117,0.033509414,0.031021897,0.952467182,-0.258403014
6.3,-0.981681484,0.231789275,0.02416963,0.022394433,0.957511854,-0.254183708
6.31,-0.977269356,0.236172063,0.014838283,0.013756299,0.962431073,-0.249928362
6.32,-0.972738578,0.240527585,0.005512121,0.005111614,0.967226457,-0.245639199
6.33,-0.968087515,0.2448539,-0.003812114,-0.003535504,0.97189963,-0.241318396
6.34,-0.963314534,0.249149002,-0.013137684,-0.01218094,0.976452218,-0.236968061
6.35,-0.958418013,0.253410686,-0.022467844,-0.020820577,0.980885857,-0.23259011
6.36,-0.953396339,0.257636713,-0.031805843,-0.02945029,0.985202182,-0.228186423
6.37,-0.948247906,0.261824755,-0.041154918,-0.038065947,0.989402824,-0.223758808
6.38,-0.942971152,0.265972279,-0.050518251,-0.046663377,0.993489403,-0.219308902
6.39,-0.93756452,0.270076719,-0.059899013,-0.055238403,0.997463533,-0.214838316
6.4,-0.932026483,0.274135401,-0.069300335,-0.063786817,1.001326818,-0.210348584
6.41,-0.926355583,0.278145442,-0.078725251,-0.07230435,1.005080834,-0.205841092
6.42,-0.920550372,0.282103929,-0.088176781,-0.080786719,1.008727152,-0.20131721
6.43,-0.914609447,0.286007838,-0.09765788,-0.089229604,1.012267327,-0.196778234
6.44,-0.908531532,0.289853892,-0.107171334,-0.097628579,1.015702866,-0.192225313
6.45,-0.902315367,0.293638785,-0.116719903,-0.105979203,1.01903527,-0.187659582
6.46,-0.89595971,0.29735917,-0.126306324,-0.11427702,1.022266034,-0.18308215
6.47,-0.889463502,0.301011427,-0.135933092,-0.122517442,1.025396594,-0.178493985
6.48,-0.882825781,0.304591811,-0.145602575,-0.130695817,1.028428355,-0.173895993
